dataset_role,filename,category,background_group,source_dataset,source_partition,source_id,source_filename,source_labels,source_title,source_uploader,license_url,selection_reason,source_group,baseline_hardest_class,baseline_hardness_score,candidate_filename,excerpt_start_s,excerpt_duration_s
validation,gunshot_gunfire__fsd50k__dev__350264__0041__r0.wav,gunshot_gunfire,,FSD50K,dev,350264,350264.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:350264,,,,,
validation,gunshot_gunfire__fsd50k__dev__353093__0042__r0.wav,gunshot_gunfire,,FSD50K,dev,353093,353093.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:353093,,,,,
validation,gunshot_gunfire__fsd50k__dev__35799__0043__r0.wav,gunshot_gunfire,,FSD50K,dev,35799,35799.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:35799,,,,,
validation,gunshot_gunfire__fsd50k__dev__35800__0044__r0.wav,gunshot_gunfire,,FSD50K,dev,35800,35800.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:35800,,,,,
validation,gunshot_gunfire__fsd50k__dev__36815__0045__r0.wav,gunshot_gunfire,,FSD50K,dev,36815,36815.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:36815,,,,,
validation,gunshot_gunfire__fsd50k__dev__368736__0046__r0.wav,gunshot_gunfire,,FSD50K,dev,368736,368736.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:368736,,,,,
validation,gunshot_gunfire__fsd50k__dev__368805__0047__r0.wav,gunshot_gunfire,,FSD50K,dev,368805,368805.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:368805,,,,,
validation,gunshot_gunfire__fsd50k__dev__369124__0048__r0.wav,gunshot_gunfire,,FSD50K,dev,369124,369124.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:369124,,,,,
validation,gunshot_gunfire__fsd50k__dev__369126__0049__r0.wav,gunshot_gunfire,,FSD50K,dev,369126,369126.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:369126,,,,,
validation,gunshot_gunfire__fsd50k__dev__369395__0050__r0.wav,gunshot_gunfire,,FSD50K,dev,369395,369395.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:369395,,,,,
validation,gunshot_gunfire__fsd50k__dev__371158__0051__r0.wav,gunshot_gunfire,,FSD50K,dev,371158,371158.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:371158,,,,,
validation,gunshot_gunfire__fsd50k__dev__52593__0052__r0.wav,gunshot_gunfire,,FSD50K,dev,52593,52593.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:52593,,,,,
validation,gunshot_gunfire__fsd50k__dev__89147__0053__r0.wav,gunshot_gunfire,,FSD50K,dev,89147,89147.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:89147,,,,,
validation,siren__esc50__fold_4__102871__0000__r0.wav,siren,,ESC-50,fold_4,102871,4-102871-A-42.wav,siren,,,,unchanged_from_hazard5v3s,esc-50:102871,,,,,
validation,siren__esc50__fold_4__111671__0001__r0.wav,siren,,ESC-50,fold_4,111671,4-111671-A-42.wav,siren,,,,unchanged_from_hazard5v3s,esc-50:111671,,,,,
validation,siren__esc50__fold_4__111671__0002__r0.wav,siren,,ESC-50,fold_4,111671,4-111671-B-42.wav,siren,,,,unchanged_from_hazard5v3s,esc-50:111671,,,,,
validation,siren__esc50__fold_4__121532__0003__r0.wav,siren,,ESC-50,fold_4,121532,4-121532-A-42.wav,siren,,,,unchanged_from_hazard5v3s,esc-50:121532,,,,,
validation,siren__esc50__fold_4__67358__0004__r0.wav,siren,,ESC-50,fold_4,67358,4-67358-A-42.wav,siren,,,,unchanged_from_hazard5v3s,esc-50:67358,,,,,
validation,siren__esc50__fold_4__80761__0005__r0.wav,siren,,ESC-50,fold_4,80761,4-80761-A-42.wav,siren,,,,unchanged_from_hazard5v3s,esc-50:80761,,,,,
validation,siren__esc50__fold_4__90014__0006__r0.wav,siren,,ESC-50,fold_4,90014,4-90014-A-42.wav,siren,,,,unchanged_from_hazard5v3s,esc-50:90014,,,,,
validation,siren__esc50__fold_4__90014__0007__r0.wav,siren,,ESC-50,fold_4,90014,4-90014-B-42.wav,siren,,,,unchanged_from_hazard5v3s,esc-50:90014,,,,,
validation,siren__fsd50k__dev__181601__0008__r0.wav,siren,,FSD50K,dev,181601,181601.wav,siren,,,,unchanged_from_hazard5v3s,freesound:181601,,,,,
validation,siren__fsd50k__dev__268221__0009__r0.wav,siren,,FSD50K,dev,268221,268221.wav,siren,,,,unchanged_from_hazard5v3s,freesound:268221,,,,,
validation,siren__fsd50k__dev__320767__0010__r0.wav,siren,,FSD50K,dev,320767,320767.wav,siren,,,,unchanged_from_hazard5v3s,freesound:320767,,,,,
validation,siren__fsd50k__dev__324275__0011__r0.wav,siren,,FSD50K,dev,324275,324275.wav,siren,,,,unchanged_from_hazard5v3s,freesound:324275,,,,,
validation,siren__fsd50k__dev__34733__0012__r0.wav,siren,,FSD50K,dev,34733,34733.wav,siren,,,,unchanged_from_hazard5v3s,freesound:34733,,,,,
validation,siren__fsd50k__dev__34952__0013__r0.wav,siren,,FSD50K,dev,34952,34952.wav,siren,,,,unchanged_from_hazard5v3s,freesound:34952,,,,,
validation,siren__fsd50k__dev__353265__0014__r0.wav,siren,,FSD50K,dev,353265,353265.wav,siren,,,,unchanged_from_hazard5v3s,freesound:353265,,,,,
validation,siren__fsd50k__dev__353956__0015__r0.wav,siren,,FSD50K,dev,353956,353956.wav,siren,,,,unchanged_from_hazard5v3s,freesound:353956,,,,,
validation,siren__fsd50k__dev__382620__0016__r0.wav,siren,,FSD50K,dev,382620,382620.wav,siren,,,,unchanged_from_hazard5v3s,freesound:382620,,,,,
validation,siren__fsd50k__dev__388972__0017__r0.wav,siren,,FSD50K,dev,388972,388972.wav,siren,,,,unchanged_from_hazard5v3s,freesound:388972,,,,,
validation,siren__fsd50k__dev__421017__0018__r0.wav,siren,,FSD50K,dev,421017,421017.wav,siren,,,,unchanged_from_hazard5v3s,freesound:421017,,,,,
validation,siren__fsd50k__dev__62878__0019__r0.wav,siren,,FSD50K,dev,62878,62878.wav,siren,,,,unchanged_from_hazard5v3s,freesound:62878,,,,,
validation,speech__fsd50k__val__speech__12712__0017.wav,speech,fsd50k_speech,FSD50K,val,12712,12712.wav,"Whispering,Human_voice",,,,unchanged_from_hazard5v3s,freesound:12712,,,,,
validation,speech__fsd50k__val__speech__132738__0023.wav,speech,fsd50k_speech,FSD50K,val,132738,132738.wav,"Screaming,Yell,Laughter,Human_voice,Shout",,,,unchanged_from_hazard5v3s,freesound:132738,,,,,
validation,speech__fsd50k__val__speech__139086__0020.wav,speech,fsd50k_speech,FSD50K,val,139086,139086.wav,"Screaming,Human_voice",,,,unchanged_from_hazard5v3s,freesound:139086,,,,,
validation,speech__fsd50k__val__speech__149825__0000.wav,speech,fsd50k_speech,FSD50K,val,149825,149825.wav,"Screaming,Human_voice",,,,unchanged_from_hazard5v3s,freesound:149825,,,,,
validation,speech__fsd50k__val__speech__174948__0018.wav,speech,fsd50k_speech,FSD50K,val,174948,174948.wav,"Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:174948,,,,,
validation,speech__fsd50k__val__speech__174955__0015.wav,speech,fsd50k_speech,FSD50K,val,174955,174955.wav,"Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:174955,,,,,
validation,speech__fsd50k__val__speech__19188__0014.wav,speech,fsd50k_speech,FSD50K,val,19188,19188.wav,"Yell,Shout,Human_voice",,,,unchanged_from_hazard5v3s,freesound:19188,,,,,
validation,speech__fsd50k__val__speech__19199__0016.wav,speech,fsd50k_speech,FSD50K,val,19199,19199.wav,"Whispering,Human_voice",,,,unchanged_from_hazard5v3s,freesound:19199,,,,,
validation,speech__fsd50k__val__speech__219772__0011.wav,speech,fsd50k_speech,FSD50K,val,219772,219772.wav,"Female_speech_and_woman_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:219772,,,,,
validation,speech__fsd50k__val__speech__220372__0013.wav,speech,fsd50k_speech,FSD50K,val,220372,220372.wav,"Speech_synthesizer,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:220372,,,,,
validation,speech__fsd50k__val__speech__239902__0005.wav,speech,fsd50k_speech,FSD50K,val,239902,239902.wav,"Screaming,Human_voice",,,,unchanged_from_hazard5v3s,freesound:239902,,,,,
validation,speech__fsd50k__val__speech__255880__0022.wav,speech,fsd50k_speech,FSD50K,val,255880,255880.wav,"Whispering,Human_voice",,,,unchanged_from_hazard5v3s,freesound:255880,,,,,
validation,speech__fsd50k__val__speech__257344__0009.wav,speech,fsd50k_speech,FSD50K,val,257344,257344.wav,"Whispering,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:257344,,,,,
validation,speech__fsd50k__val__speech__258371__0007.wav,speech,fsd50k_speech,FSD50K,val,258371,258371.wav,"Male_speech_and_man_speaking,Female_speech_and_woman_speaking,Conversation,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:258371,,,,,
validation,speech__fsd50k__val__speech__259674__0010.wav,speech,fsd50k_speech,FSD50K,val,259674,259674.wav,"Male_speech_and_man_speaking,Tick,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:259674,,,,,
validation,speech__fsd50k__val__speech__316648__0019.wav,speech,fsd50k_speech,FSD50K,val,316648,316648.wav,"Yell,Shout,Human_voice",,,,unchanged_from_hazard5v3s,freesound:316648,,,,,
validation,speech__fsd50k__val__speech__371385__0008.wav,speech,fsd50k_speech,FSD50K,val,371385,371385.wav,"Male_speech_and_man_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:371385,,,,,
validation,speech__fsd50k__val__speech__379393__0012.wav,speech,fsd50k_speech,FSD50K,val,379393,379393.wav,"Speech_synthesizer,Child_speech_and_kid_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:379393,,,,,
validation,speech__fsd50k__val__speech__411018__0021.wav,speech,fsd50k_speech,FSD50K,val,411018,411018.wav,"Female_speech_and_woman_speaking,Singing,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:411018,,,,,
validation,speech__fsd50k__val__speech__60689__0001.wav,speech,fsd50k_speech,FSD50K,val,60689,60689.wav,"Crowd,Speech,Human_voice,Human_group_actions",,,,unchanged_from_hazard5v3s,freesound:60689,,,,,
validation,speech__fsd50k__val__speech__63276__0002.wav,speech,fsd50k_speech,FSD50K,val,63276,63276.wav,"Child_speech_and_kid_speaking,Shout,Human_voice,Speech",,,,unchanged_from_hazard5v3s,freesound:63276,,,,,
validation,speech__fsd50k__val__speech__87703__0003.wav,speech,fsd50k_speech,FSD50K,val,87703,87703.wav,"Male_speech_and_man_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:87703,,,,,
validation,speech__fsd50k__val__speech__87704__0004.wav,speech,fsd50k_speech,FSD50K,val,87704,87704.wav,"Male_speech_and_man_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:87704,,,,,
validation,speech__fsd50k__val__speech__90177__0006.wav,speech,fsd50k_speech,FSD50K,val,90177,90177.wav,"Chatter,Human_group_actions",,,,unchanged_from_hazard5v3s,freesound:90177,,,,,
validation,thunderstorm__esc50__fold_4__125070__0000__r0.wav,thunderstorm,,ESC-50,fold_4,125070,4-125070-A-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:125070,,,,,
validation,thunderstorm__esc50__fold_4__125071__0001__r0.wav,thunderstorm,,ESC-50,fold_4,125071,4-125071-A-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:125071,,,,,
validation,thunderstorm__esc50__fold_4__125072__0002__r0.wav,thunderstorm,,ESC-50,fold_4,125072,4-125072-A-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:125072,,,,,
validation,thunderstorm__esc50__fold_4__125072__0003__r0.wav,thunderstorm,,ESC-50,fold_4,125072,4-125072-B-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:125072,,,,,
validation,thunderstorm__esc50__fold_4__156993__0004__r0.wav,thunderstorm,,ESC-50,fold_4,156993,4-156993-A-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:156993,,,,,
validation,thunderstorm__esc50__fold_4__161519__0005__r0.wav,thunderstorm,,ESC-50,fold_4,161519,4-161519-A-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:161519,,,,,
validation,thunderstorm__esc50__fold_4__165813__0006__r0.wav,thunderstorm,,ESC-50,fold_4,165813,4-165813-A-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:165813,,,,,
validation,thunderstorm__esc50__fold_4__165813__0007__r0.wav,thunderstorm,,ESC-50,fold_4,165813,4-165813-B-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:165813,,,,,
validation,thunderstorm__fsd50k__dev__124587__0008__r0.wav,thunderstorm,,FSD50K,dev,124587,124587.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:124587,,,,,
validation,thunderstorm__fsd50k__dev__125634__0009__r0.wav,thunderstorm,,FSD50K,dev,125634,125634.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:125634,,,,,
validation,thunderstorm__fsd50k__dev__128343__0010__r0.wav,thunderstorm,,FSD50K,dev,128343,128343.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:128343,,,,,
validation,thunderstorm__fsd50k__dev__135104__0011__r0.wav,thunderstorm,,FSD50K,dev,135104,135104.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:135104,,,,,
validation,thunderstorm__fsd50k__dev__155833__0012__r0.wav,thunderstorm,,FSD50K,dev,155833,155833.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:155833,,,,,
validation,thunderstorm__fsd50k__dev__163287__0013__r0.wav,thunderstorm,,FSD50K,dev,163287,163287.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:163287,,,,,
validation,thunderstorm__fsd50k__dev__165299__0014__r0.wav,thunderstorm,,FSD50K,dev,165299,165299.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:165299,,,,,
validation,thunderstorm__fsd50k__dev__165874__0015__r0.wav,thunderstorm,,FSD50K,dev,165874,165874.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:165874,,,,,
validation,thunderstorm__fsd50k__dev__186907__0016__r0.wav,thunderstorm,,FSD50K,dev,186907,186907.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:186907,,,,,
validation,thunderstorm__fsd50k__dev__189794__0017__r0.wav,thunderstorm,,FSD50K,dev,189794,189794.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:189794,,,,,
validation,thunderstorm__fsd50k__dev__191992__0018__r0.wav,thunderstorm,,FSD50K,dev,191992,191992.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:191992,,,,,
validation,thunderstorm__fsd50k__dev__193170__0019__r0.wav,thunderstorm,,FSD50K,dev,193170,193170.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:193170,,,,,
validation,thunderstorm__fsd50k__dev__194849__0020__r0.wav,thunderstorm,,FSD50K,dev,194849,194849.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:194849,,,,,
validation,thunderstorm__fsd50k__dev__195344__0021__r0.wav,thunderstorm,,FSD50K,dev,195344,195344.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:195344,,,,,
validation,thunderstorm__fsd50k__dev__195738__0022__r0.wav,thunderstorm,,FSD50K,dev,195738,195738.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:195738,,,,,
validation,thunderstorm__fsd50k__dev__198496__0023__r0.wav,thunderstorm,,FSD50K,dev,198496,198496.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:198496,,,,,
validation,thunderstorm__fsd50k__dev__203721__0024__r0.wav,thunderstorm,,FSD50K,dev,203721,203721.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:203721,,,,,
validation,thunderstorm__fsd50k__dev__203830__0025__r0.wav,thunderstorm,,FSD50K,dev,203830,203830.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:203830,,,,,
validation,thunderstorm__fsd50k__dev__205832__0026__r0.wav,thunderstorm,,FSD50K,dev,205832,205832.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:205832,,,,,
validation,thunderstorm__fsd50k__dev__210044__0027__r0.wav,thunderstorm,,FSD50K,dev,210044,210044.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:210044,,,,,
validation,thunderstorm__fsd50k__dev__21847__0028__r0.wav,thunderstorm,,FSD50K,dev,21847,21847.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:21847,,,,,
validation,thunderstorm__fsd50k__dev__22033__0029__r0.wav,thunderstorm,,FSD50K,dev,22033,22033.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:22033,,,,,
validation,thunderstorm__fsd50k__dev__222601__0030__r0.wav,thunderstorm,,FSD50K,dev,222601,222601.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:222601,,,,,
validation,thunderstorm__fsd50k__dev__22874__0031__r0.wav,thunderstorm,,FSD50K,dev,22874,22874.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:22874,,,,,
validation,thunderstorm__fsd50k__dev__237519__0032__r0.wav,thunderstorm,,FSD50K,dev,237519,237519.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:237519,,,,,
validation,thunderstorm__fsd50k__dev__242048__0033__r0.wav,thunderstorm,,FSD50K,dev,242048,242048.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:242048,,,,,
validation,thunderstorm__fsd50k__dev__242981__0034__r0.wav,thunderstorm,,FSD50K,dev,242981,242981.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:242981,,,,,
validation,thunderstorm__fsd50k__dev__243757__0035__r0.wav,thunderstorm,,FSD50K,dev,243757,243757.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:243757,,,,,
validation,thunderstorm__fsd50k__dev__243965__0036__r0.wav,thunderstorm,,FSD50K,dev,243965,243965.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:243965,,,,,
validation,thunderstorm__fsd50k__dev__243968__0037__r0.wav,thunderstorm,,FSD50K,dev,243968,243968.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:243968,,,,,
validation,thunderstorm__fsd50k__dev__244693__0038__r0.wav,thunderstorm,,FSD50K,dev,244693,244693.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:244693,,,,,
validation,thunderstorm__fsd50k__dev__248110__0039__r0.wav,thunderstorm,,FSD50K,dev,248110,248110.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:248110,,,,,
validation,thunderstorm__fsd50k__dev__253763__0040__r0.wav,thunderstorm,,FSD50K,dev,253763,253763.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:253763,,,,,
validation,thunderstorm__fsd50k__dev__259316__0041__r0.wav,thunderstorm,,FSD50K,dev,259316,259316.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:259316,,,,,
validation,thunderstorm__fsd50k__dev__29675__0042__r0.wav,thunderstorm,,FSD50K,dev,29675,29675.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:29675,,,,,
validation,thunderstorm__fsd50k__dev__31452__0043__r0.wav,thunderstorm,,FSD50K,dev,31452,31452.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:31452,,,,,
validation,thunderstorm__fsd50k__dev__328391__0044__r0.wav,thunderstorm,,FSD50K,dev,328391,328391.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:328391,,,,,
validation,thunderstorm__fsd50k__dev__33246__0045__r0.wav,thunderstorm,,FSD50K,dev,33246,33246.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:33246,,,,,
validation,thunderstorm__fsd50k__dev__341960__0046__r0.wav,thunderstorm,,FSD50K,dev,341960,341960.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:341960,,,,,
validation,thunderstorm__fsd50k__dev__344434__0047__r0.wav,thunderstorm,,FSD50K,dev,344434,344434.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:344434,,,,,
validation,thunderstorm__fsd50k__dev__344435__0048__r0.wav,thunderstorm,,FSD50K,dev,344435,344435.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:344435,,,,,
validation,thunderstorm__fsd50k__dev__345920__0049__r0.wav,thunderstorm,,FSD50K,dev,345920,345920.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:345920,,,,,
validation,thunderstorm__fsd50k__dev__359151__0050__r0.wav,thunderstorm,,FSD50K,dev,359151,359151.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:359151,,,,,
validation,thunderstorm__fsd50k__dev__363252__0051__r0.wav,thunderstorm,,FSD50K,dev,363252,363252.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:363252,,,,,
validation,thunderstorm__fsd50k__dev__367510__0052__r0.wav,thunderstorm,,FSD50K,dev,367510,367510.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:367510,,,,,
validation,thunderstorm__fsd50k__dev__37299__0053__r0.wav,thunderstorm,,FSD50K,dev,37299,37299.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:37299,,,,,
validation,thunderstorm__fsd50k__dev__37304__0054__r0.wav,thunderstorm,,FSD50K,dev,37304,37304.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:37304,,,,,
validation,thunderstorm__fsd50k__dev__375999__0055__r0.wav,thunderstorm,,FSD50K,dev,375999,375999.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:375999,,,,,
validation,thunderstorm__fsd50k__dev__394070__0056__r0.wav,thunderstorm,,FSD50K,dev,394070,394070.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:394070,,,,,
validation,thunderstorm__fsd50k__dev__394071__0057__r0.wav,thunderstorm,,FSD50K,dev,394071,394071.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:394071,,,,,
validation,thunderstorm__fsd50k__dev__399870__0058__r0.wav,thunderstorm,,FSD50K,dev,399870,399870.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:399870,,,,,
validation,thunderstorm__fsd50k__dev__414050__0059__r0.wav,thunderstorm,,FSD50K,dev,414050,414050.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:414050,,,,,
train,other__fsd50k__train__189784__hard3s.wav,other,high_tonal_non_siren,FSD50K,train,189784,189784.wav,Bell,,,,hard_negative,fsd50k:189784,glass_breaking,0.9981227517127991,other_candidate__fsd50k__train__189784__0130.wav,0.000000,3.000
train,other__fsd50k__train__234178__hard3s.wav,other,high_tonal_non_siren,FSD50K,train,234178,234178.wav,Squeak,,,,hard_negative,fsd50k:234178,gunshot_gunfire,0.9311307072639465,other_candidate__fsd50k__train__234178__0118.wav,4.722676,3.000
train,other__fsd50k__train__104096__hard3s.wav,other,high_tonal_non_siren,FSD50K,train,104096,104096.wav,Squeak,,,,hard_negative,fsd50k:104096,siren,0.9981107711791992,other_candidate__fsd50k__train__104096__0030.wav,0.000000,3.000
train,other__fsd50k__train__122770__hard3s.wav,other,high_tonal_non_siren,FSD50K,train,122770,122770.wav,"Squeak,Door,Domestic_sounds_and_home_sounds",,,,hard_negative,fsd50k:122770,speech,0.942444920539856,other_candidate__fsd50k__train__122770__0170.wav,1.880000,3.000
train,other__fsd50k__train__346154__hard3s.wav,other,high_tonal_non_siren,FSD50K,train,346154,346154.wav,"Squeak,Slam,Wood,Door,Domestic_sounds_and_home_sounds",,,,hard_negative,fsd50k:346154,thunderstorm,0.9553054571151733,other_candidate__fsd50k__train__346154__0121.wav,4.040000,3.000
train,other__fsd50k__train__131012__hard3s.wav,other,high_tonal_non_siren,FSD50K,train,131012,131012.wav,"Wind_chime,Chime,Bell",,,,hard_negative,fsd50k:131012,glass_breaking,0.9957590699195862,other_candidate__fsd50k__train__131012__0198.wav,0.000000,3.000
train,other__fsd50k__train__13840__hard3s.wav,other,high_tonal_non_siren,FSD50K,train,13840,13840.wav,Squeak,,,,hard_negative,fsd50k:13840,gunshot_gunfire,0.8743720054626465,other_candidate__fsd50k__train__13840__0006.wav,4.760000,3.000
train,other__fsd50k__train__261092__hard3s.wav,other,high_tonal_non_siren,FSD50K,train,261092,261092.wav,Squeak,,,,hard_negative,fsd50k:261092,siren,0.9914512038230896,other_candidate__fsd50k__train__261092__0050.wav,3.320000,3.000
train,other__fsd50k__train__151589__hard3s.wav,other,high_tonal_non_siren,FSD50K,train,151589,151589.wav,"Squeak,Door,Domestic_sounds_and_home_sounds",,,,hard_negative,fsd50k:151589,speech,0.8896239995956421,other_candidate__fsd50k__train__151589__0142.wav,0.000000,3.000
train,other__fsd50k__train__81736__hard3s.wav,other,high_tonal_non_siren,FSD50K,train,81736,81736.wav,"Dishes_and_pots_and_pans,Bell,Domestic_sounds_and_home_sounds",,,,hard_negative,fsd50k:81736,thunderstorm,0.8467510938644409,other_candidate__fsd50k__train__81736__0069.wav,3.665057,3.000
train,other__fsd50k__train__29966__hard3s.wav,other,high_tonal_non_siren,FSD50K,train,29966,29966.wav,"Chime,Bell",,,,hard_negative,fsd50k:29966,glass_breaking,0.9937384128570557,other_candidate__fsd50k__train__29966__0018.wav,0.000000,3.000
train,other__fsd50k__train__216878__hard3s.wav,other,high_tonal_non_siren,FSD50K,train,216878,216878.wav,Squeak,,,,hard_negative,fsd50k:216878,gunshot_gunfire,0.8139542937278748,other_candidate__fsd50k__train__216878__0157.wav,0.000000,3.000
train,other__fsd50k__train__109718__hard3s.wav,other,high_tonal_non_siren,FSD50K,train,109718,109718.wav,Bell,,,,hard_negative,fsd50k:109718,siren,0.9912028312683105,other_candidate__fsd50k__train__109718__0079.wav,0.000000,3.000
train,other__fsd50k__train__264135__hard3s.wav,other,high_tonal_non_siren,FSD50K,train,264135,264135.wav,Squeak,,,,hard_negative,fsd50k:264135,speech,0.8858284950256348,other_candidate__fsd50k__train__264135__0054.wav,0.000000,3.000
train,other__fsd50k__train__261088__hard3s.wav,other,high_tonal_non_siren,FSD50K,train,261088,261088.wav,Squeak,,,,hard_negative,fsd50k:261088,thunderstorm,0.6321478486061096,other_candidate__fsd50k__train__261088__0067.wav,4.131429,3.000
train,other__fsd50k__train__234210__hard3s.wav,other,high_tonal_non_siren,FSD50K,train,234210,234210.wav,Squeak,,,,hard_negative,fsd50k:234210,glass_breaking,0.9874661564826965,other_candidate__fsd50k__train__234210__0187.wav,2.600000,3.000
train,other__fsd50k__train__104525__hard3s.wav,other,high_tonal_non_siren,FSD50K,train,104525,104525.wav,"Squeak,Slam,Wood,Door,Domestic_sounds_and_home_sounds",,,,hard_negative,fsd50k:104525,gunshot_gunfire,0.6481491327285767,other_candidate__fsd50k__train__104525__0186.wav,0.000000,3.000
train,other__esc50__fold_3__117793__hard3s.wav,other,high_tonal_non_siren,ESC-50,fold_3,117793,3-117793-A-37.wav,clock_alarm,,,,hard_negative,esc-50:117793,siren,0.9596261978149414,other_candidate__esc50__fold_3__117793__0108.wav,0.000000,3.000
train,other__fsd50k__train__151837__hard3s.wav,other,high_tonal_non_siren,FSD50K,train,151837,151837.wav,Squeak,,,,hard_negative,fsd50k:151837,speech,0.6685451865196228,other_candidate__fsd50k__train__151837__0206.wav,0.000000,3.000
