dataset_role,other_group,source_dataset,source_partition,source_id,source_filename,source_labels,filename,stimulus_sha256,patch_count,hardness_score,hardest_predicted_class,hardest_patch_within_clip,mean_top_class,mean_top_score,mean_score_dog_bark,mean_score_glass_breaking,mean_score_gunshot_gunfire,mean_score_siren,mean_score_speech,mean_score_thunderstorm
validation,impulsive,FSD50K,val,80448,80448.wav,"Hammer,Tools",other_candidate__fsd50k__val__80448__1160.wav,4abf5c4d277f2a3813a5b2d4d31c448645140be20d6a6a504eb2e82912d395d5,10,0.9123324751853943,gunshot_gunfire,0,gunshot_gunfire,0.4903002679347992,0.0025213819462805986,0.4483066201210022,0.4903002679347992,0.003457963466644287,0.033265162259340286,0.022148629650473595
validation,impulsive,FSD50K,val,171126,171126.wav,"Applause,Human_group_actions",other_candidate__fsd50k__val__171126__1161.wav,8cda7fceaf1f1c599ccc3fff9830b0747c59c545687a03c1ce1c0fe67b5a917d,13,0.7486951351165771,speech,10,speech,0.5642635822296143,0.017540425062179565,0.07642006874084473,0.2558456361293793,0.07149685174226761,0.5642635822296143,0.014433497563004494
validation,impulsive,FSD50K,val,171128,171128.wav,"Applause,Human_group_actions",other_candidate__fsd50k__val__171128__1162.wav,a0003ab01515ccfc01b4c2a7526a26a9ae351319b5f423a0c8192cf7fd0951ea,13,0.8613113760948181,speech,10,speech,0.659815788269043,0.03663714975118637,0.06895904988050461,0.09262867271900177,0.12424512952566147,0.659815788269043,0.017714211717247963
validation,impulsive,ESC-50,fold_4,119648,4-119648-A-48.wav,fireworks,other_candidate__esc50__fold_4__119648__1163.wav,c205760c87ea392acd3300d75ab6a1f6185cce1f2cd38884041340c2f578dddb,6,0.9882051944732666,gunshot_gunfire,0,gunshot_gunfire,0.9461589455604553,0.00024008155742194504,0.00956172775477171,0.9461589455604553,0.0004854620492551476,0.003950735088437796,0.039603058248758316
validation,impulsive,ESC-50,fold_4,119648,4-119648-B-48.wav,fireworks,other_candidate__esc50__fold_4__119648__1164.wav,04745e572b2833cbb1a468ef35a1863cb1804347ecd7379c1630352932c4e88b,6,0.9815386533737183,gunshot_gunfire,4,gunshot_gunfire,0.9151991009712219,0.0002216864813817665,0.006912326440215111,0.9151991009712219,0.0005952906212769449,0.0018852301873266697,0.07518637925386429
validation,impulsive,ESC-50,fold_4,119648,4-119648-C-48.wav,fireworks,other_candidate__esc50__fold_4__119648__1165.wav,c5489d2c84907f48d781105accf34c2758700fe2bb50d9b1a6b2d5d2afa2e859,6,0.9476121068000793,gunshot_gunfire,5,gunshot_gunfire,0.6099219918251038,0.0012401895364746451,0.06105208024382591,0.6099219918251038,0.003578011877834797,0.019794216379523277,0.3044135570526123
validation,impulsive,ESC-50,fold_4,119648,4-119648-D-48.wav,fireworks,other_candidate__esc50__fold_4__119648__1166.wav,7565850a7dae66f173fdd1b11dedbaf549ae3ecddd736f357b4890cd417b12a8,6,0.9476014971733093,gunshot_gunfire,4,gunshot_gunfire,0.7184212803840637,0.0044541130773723125,0.04373161494731903,0.7184212803840637,0.020444203168153763,0.02003793977200985,0.1929107904434204
validation,impulsive,FSD50K,val,34859,34859.wav,"Knock,Sink_(filling_or_washing),Water_tap_and_faucet,Domestic_sounds_and_home_sounds,Door",other_candidate__fsd50k__val__34859__1167.wav,8813002a371d69ec7e31cd853627bf0fe91261264105a496d603444e5470a595,13,0.900188684463501,glass_breaking,4,speech,0.4145198464393616,0.045280572026968,0.17061258852481842,0.03730257600545883,0.12155234068632126,0.4145198464393616,0.21073201298713684
validation,impulsive,FSD50K,val,366844,366844.wav,"Hammer,Tools",other_candidate__fsd50k__val__366844__1168.wav,98be07c6cf881687b7d3a6dc5d67fee98ae3d3b09ead34e6fbb1c45bfab26560,13,0.7951548099517822,gunshot_gunfire,7,gunshot_gunfire,0.4638976454734802,0.029262175783514977,0.2716200053691864,0.4638976454734802,0.013366610743105412,0.1134505420923233,0.10840298235416412
validation,impulsive,FSD50K,val,7721,7721.wav,"Crack,Crushing",other_candidate__fsd50k__val__7721__1169.wav,df34cbd15b01b5f8b0c118e8b2cf2cafb9006d6f77dcc67ae75e9ff17ab23bb7,12,0.9655337333679199,glass_breaking,6,glass_breaking,0.7655410766601562,0.006120477337390184,0.7655410766601562,0.132315531373024,0.00817184615880251,0.031236140057444572,0.056614991277456284
validation,impulsive,FSD50K,val,237937,237937.wav,"Knock,Door,Wood,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__237937__1170.wav,d1bc5cf8ccebe26e51bc58751937044f40101ca58415e023ea6fae9362464049,1,0.941908061504364,gunshot_gunfire,0,gunshot_gunfire,0.941908061504364,0.00038667587796226144,0.025543583557009697,0.941908061504364,0.00038667587796226144,0.029551802203059196,0.0022231668699532747
validation,impulsive,FSD50K,val,387981,387981.wav,"Chirp_and_tweet,Slam,Car,Motor_vehicle_(road),Vehicle,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Door,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__387981__1171.wav,d1d5ffbe59f133ab8afed9eac6eb3e33c934ef7ccef1f884d023061b3ff96ad5,3,0.5122867226600647,gunshot_gunfire,0,gunshot_gunfire,0.4340353012084961,0.010735518299043179,0.17807263135910034,0.4340353012084961,0.06468480825424194,0.05414621904492378,0.2583254873752594
validation,impulsive,FSD50K,val,232861,232861.wav,"Applause,Cheering,Human_group_actions",other_candidate__fsd50k__val__232861__1172.wav,84f63f88ac60310ecb25cdad8679d316a2af5b2aae940f477c8b86c43b9aa1e0,9,0.7741055488586426,speech,5,speech,0.47717270255088806,0.14312148094177246,0.16992121934890747,0.11799348890781403,0.06623811274766922,0.47717270255088806,0.025553006678819656
validation,impulsive,FSD50K,val,161397,161397.wav,"Slam,Car,Motor_vehicle_(road),Vehicle,Door,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__161397__1173.wav,bddb4460be55fbe1b96c5a42864a380149a65c8d73939db74313196a87c56e44,4,0.7068924903869629,gunshot_gunfire,0,gunshot_gunfire,0.48330098390579224,0.006144464015960693,0.17107006907463074,0.48330098390579224,0.01314860861748457,0.043183907866477966,0.2831519842147827
validation,impulsive,FSD50K,val,428164,428164.wav,"Knock,Door,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__428164__1174.wav,2cff43917e29900b3511e6166e18d32bdbfa407c1e2a7dea85d3bb517d91ca46,5,0.6345441341400146,gunshot_gunfire,1,gunshot_gunfire,0.4347352981567383,0.003700339002534747,0.3762817978858948,0.4347352981567383,0.0059242211282253265,0.1047184094786644,0.0746399536728859
validation,impulsive,FSD50K,val,361549,361549.wav,"Applause,Human_group_actions",other_candidate__fsd50k__val__361549__1175.wav,31a88237f210acf4d3275df6ea8688cb3e0e9e31e5eaf20f1863d131826af4f1,5,0.6094779968261719,gunshot_gunfire,0,gunshot_gunfire,0.3477745056152344,0.004467837978154421,0.2039327174425125,0.3477745056152344,0.21051840484142303,0.09578479081392288,0.13752174377441406
validation,impulsive,FSD50K,val,188878,188878.wav,"Knock,Door,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__188878__1176.wav,c4a385ae787d7087122c59ced16275fa01e0d3e4e482ecdba770e65ac787b610,13,0.9536192417144775,gunshot_gunfire,12,glass_breaking,0.4369279444217682,0.014904160052537918,0.4369279444217682,0.2958981394767761,0.021605234593153,0.16582034528255463,0.06484411656856537
validation,impulsive,FSD50K,val,345474,345474.wav,"Knock,Door,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__345474__1177.wav,560725f504a407f42cbeb441b81f040d0275504439d4d0c436849e730e0e7301,6,0.5697406530380249,thunderstorm,4,gunshot_gunfire,0.31358906626701355,0.03475164249539375,0.15188182890415192,0.31358906626701355,0.05160253867506981,0.16894756257534027,0.2792273461818695
validation,impulsive,FSD50K,val,36162,36162.wav,"Applause,Human_group_actions",other_candidate__fsd50k__val__36162__1178.wav,1959d56a3b36165ffcb1237f29859d6a836410b891be129ee1d58165ab08f528,13,0.800997793674469,glass_breaking,0,glass_breaking,0.4378444254398346,0.02391953207552433,0.4378444254398346,0.09139586240053177,0.1176537573337555,0.1629263013601303,0.16626013815402985
validation,impulsive,FSD50K,val,360799,360799.wav,Crack,other_candidate__fsd50k__val__360799__1179.wav,e8aa2646d6163e818062777e48cd75239e15785e8dbb3a4e5deb02689cd3e4de,7,0.8937532305717468,glass_breaking,2,glass_breaking,0.7026342749595642,0.02210397832095623,0.7026342749595642,0.0916067361831665,0.007668929640203714,0.09958466142416,0.07640140503644943
validation,impulsive,FSD50K,val,102105,102105.wav,"Applause,Cheering,Human_group_actions",other_candidate__fsd50k__val__102105__1180.wav,2f99b3e6da760f3e7710c7d514dee2d5f530f12c7d60ac505bf8cc4f1a4e8075,13,0.8958747982978821,speech,1,speech,0.5650701522827148,0.06508325785398483,0.06063216179609299,0.1412058174610138,0.057448480278253555,0.5650701522827148,0.11056012660264969
validation,impulsive,FSD50K,val,383201,383201.wav,"Clapping,Hands",other_candidate__fsd50k__val__383201__1181.wav,f943a7a04822ec1f37640972a8e4a211b053e0af0fc65a255b1c5db34f35dfd7,1,0.7997445464134216,gunshot_gunfire,0,gunshot_gunfire,0.7997445464134216,0.0031439238227903843,0.16092678904533386,0.7997445464134216,0.002436090027913451,0.02249314822256565,0.01125551201403141
validation,impulsive,ESC-50,fold_4,188878,4-188878-A-30.wav,door_wood_knock,other_candidate__esc50__fold_4__188878__1182.wav,072852ce3b23b40d58774570a5758fae5b114be54a3d8242cf26a722ff735a07,6,0.7295449376106262,glass_breaking,4,glass_breaking,0.426420658826828,0.018242642283439636,0.426420658826828,0.17923922836780548,0.009089290164411068,0.17182612419128418,0.19518207013607025
validation,impulsive,FSD50K,val,412157,412157.wav,"Rattle,Clapping,Hands",other_candidate__fsd50k__val__412157__1183.wav,1b0726cbc8fafc3ebd74f830923154f78cbdc30fef8565d8a8d3ea0ebf79771d,1,0.8350765109062195,gunshot_gunfire,0,gunshot_gunfire,0.8350765109062195,0.0007925957906991243,0.15063530206680298,0.8350765109062195,0.0002963211736641824,0.0073182713240385056,0.005881058052182198
validation,impulsive,FSD50K,val,422639,422639.wav,"Knock,Door,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__422639__1184.wav,4cff7b52042ba7c461f7aeec5956f8231f232efe68eef4b471c9bfeb64aa0ee9,2,0.519950270652771,glass_breaking,1,glass_breaking,0.4868040680885315,0.008402839303016663,0.4868040680885315,0.40585988759994507,0.005746517330408096,0.06425297260284424,0.02893369272351265
validation,impulsive,FSD50K,val,361552,361552.wav,"Applause,Cheering,Human_group_actions",other_candidate__fsd50k__val__361552__1185.wav,b2c2c87e44cd33cbd6a4bcb2f752699faf6f3c0d9bffaacff225faf30b026107,8,0.4335332214832306,gunshot_gunfire,5,gunshot_gunfire,0.2839140295982361,0.010739713907241821,0.23970571160316467,0.2839140295982361,0.21060170233249664,0.14219048619270325,0.11284832656383514
validation,impulsive,FSD50K,val,422640,422640.wav,"Knock,Door,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__422640__1186.wav,809260b5da762072e370113716d0ef58947f26579f318f09cdfa6f4e95a1298d,1,0.7519623637199402,glass_breaking,0,glass_breaking,0.7519623637199402,0.0038150085601955652,0.7519623637199402,0.21004042029380798,0.004255710169672966,0.015235800296068192,0.014690609648823738
validation,impulsive,FSD50K,val,256513,256513.wav,"Knock,Door,Wood,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__256513__1187.wav,72454a3e2777b5802da1e9282ed42be68c55bb09e61b44a7e1f3500b7921836c,9,0.9690043926239014,gunshot_gunfire,7,gunshot_gunfire,0.5536172389984131,0.009945028461515903,0.17501181364059448,0.5536172389984131,0.008202249184250832,0.23421399295330048,0.019009748473763466
validation,impulsive,FSD50K,val,324103,324103.wav,"Applause,Cheering,Human_group_actions",other_candidate__fsd50k__val__324103__1188.wav,40ae4399dcd8a740963e97783183e80c8e7544097bbcc736a8bf04c5455dd264,13,0.9194657802581787,speech,1,speech,0.47205063700675964,0.03720699995756149,0.06286195665597916,0.3086094558238983,0.09768816083669662,0.47205063700675964,0.02158275432884693
validation,impulsive,FSD50K,val,362633,362633.wav,"Knock,Door,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__362633__1189.wav,a844ce3648753895cb948dd2a6298991ed1193203303c0d77d52768d21c70cc2,3,0.5350365042686462,gunshot_gunfire,2,glass_breaking,0.3873234689235687,0.0036966835614293814,0.3873234689235687,0.3252697288990021,0.013316809199750423,0.08097988367080688,0.18941344320774078
validation,impulsive,FSD50K,val,232493,232493.wav,"Applause,Human_group_actions",other_candidate__fsd50k__val__232493__1190.wav,c8d8a1debbb97adba655a5fc61bad9cb471876ae90fab1f7f797bde70ffd3fc8,13,0.9404140710830688,gunshot_gunfire,1,speech,0.37269991636276245,0.017640788108110428,0.18638943135738373,0.3631521761417389,0.03416108340024948,0.37269991636276245,0.025956597179174423
validation,impulsive,FSD50K,val,329744,329744.wav,Crack,other_candidate__fsd50k__val__329744__1191.wav,a49a2947f634c94234b3334a269c7c53b79df105bf9c6cb3b8dc6a7baf1d00c6,13,0.9402644634246826,glass_breaking,8,glass_breaking,0.6012779474258423,0.030079178512096405,0.6012779474258423,0.11936358362436295,0.02089066058397293,0.12359257787466049,0.10479606688022614
validation,impulsive,FSD50K,val,208875,208875.wav,"Clapping,Hands",other_candidate__fsd50k__val__208875__1192.wav,68d94c867955e66b481bcea4cdf879a2ebe15aab174f2634b32d26930020b8d3,1,0.6930596232414246,gunshot_gunfire,0,gunshot_gunfire,0.6930596232414246,0.0021894664969295263,0.2159503549337387,0.6930596232414246,0.0434541180729866,0.014042348600924015,0.03130410611629486
validation,impulsive,FSD50K,val,257918,257918.wav,"Finger_snapping,Hands",other_candidate__fsd50k__val__257918__1193.wav,27c9031318e284f9a1bf1e87c166818d25a26f1abc21ca193046d59a08531048,1,0.4599500596523285,glass_breaking,0,glass_breaking,0.4599500596523285,0.014966204762458801,0.4599500596523285,0.2761552929878235,0.019314806908369064,0.04465574398636818,0.18495780229568481
validation,impulsive,FSD50K,val,48980,48980.wav,"Slam,Door,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__48980__1194.wav,6c0cc806b1b3f1192615deb6cb988f3d17b6f73fb1100276a295a6bfadf98c4c,1,0.7245281934738159,gunshot_gunfire,0,gunshot_gunfire,0.7245281934738159,0.0012776576913893223,0.17492826282978058,0.7245281934738159,0.000954575720243156,0.025357555598020554,0.0729537308216095
validation,impulsive,FSD50K,val,218821,218821.wav,"Slam,Cupboard_open_or_close,Door,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__218821__1195.wav,713cb39695088b9a2345c5b3ca66e1857f0296852473ce680c35cd0431c73634,1,0.8731178641319275,glass_breaking,0,glass_breaking,0.8731178641319275,0.0005160201690159738,0.8731178641319275,0.09807122498750687,0.01024139765650034,0.014743970707058907,0.0033095439430326223
validation,impulsive,FSD50K,val,418897,418897.wav,"Applause,Hands,Human_group_actions",other_candidate__fsd50k__val__418897__1196.wav,02325230ae3be9fc534a8e2c22d2633f0acff05f2e97a5179029c5a318c0a2e9,8,0.8838721513748169,speech,3,speech,0.6295384168624878,0.007803513202816248,0.04752388224005699,0.3042662739753723,0.0026467340067029,0.6295384168624878,0.008221141062676907
validation,impulsive,FSD50K,val,343407,343407.wav,"Clapping,Hands",other_candidate__fsd50k__val__343407__1197.wav,62b523c1715ca72f101a5bfce03f18e824b7d537174137fc2c050d5439df60ff,8,0.9202491044998169,gunshot_gunfire,1,gunshot_gunfire,0.3888705372810364,0.021929403766989708,0.127207949757576,0.3888705372810364,0.018134692683815956,0.12919043004512787,0.3146669864654541
validation,impulsive,FSD50K,val,96471,96471.wav,"Slam,Door,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__96471__1198.wav,1f94756e12660972df7b673e6a3f6ba185f2df736e13eabe3c66bdedf19bc9fd,1,0.7644013166427612,gunshot_gunfire,0,gunshot_gunfire,0.7644013166427612,0.0008393615717068315,0.1914042979478836,0.7644013166427612,0.00311650475487113,0.006947511341422796,0.03329097852110863
validation,impulsive,FSD50K,val,137104,137104.wav,"Finger_snapping,Hands",other_candidate__fsd50k__val__137104__1199.wav,dd8a02825b7f894ebba9dc506184c09ff6e9b04585393144722a740edb55828a,1,0.6338614225387573,gunshot_gunfire,0,gunshot_gunfire,0.6338614225387573,0.005356130190193653,0.3411618769168854,0.6338614225387573,0.0014425552217289805,0.011512959375977516,0.006665061693638563
validation,metallic_fragile,FSD50K,val,387957,387957.wav,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__387957__1200.wav,7241c3112ea94ab0142dcf2d0bb0ae96ae0adf85047eeeb9ef31580bbf0079c6,9,0.8730044364929199,glass_breaking,3,glass_breaking,0.4886361360549927,0.02026403322815895,0.4886361360549927,0.14004290103912354,0.01840745285153389,0.25639867782592773,0.076250821352005
validation,metallic_fragile,FSD50K,val,360599,360599.wav,"Coin_(dropping),Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__360599__1201.wav,005833c4b921ae85d3b05d1cbd56f53a57c2618fb1723e11b950d37bb91847a0,1,0.792227566242218,gunshot_gunfire,0,gunshot_gunfire,0.792227566242218,0.0007250197231769562,0.1537097841501236,0.792227566242218,0.001502658356912434,0.016051633283495903,0.0357833206653595
validation,metallic_fragile,FSD50K,val,86141,86141.wav,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__86141__1202.wav,c5a33ea9a14d7c0675c08b43c32ba9744c8a04e27cdb514a30c8645ad36ba94c,1,0.8547272086143494,glass_breaking,0,glass_breaking,0.8547272086143494,0.0007542267558164895,0.8547272086143494,0.12390102446079254,0.009321006946265697,0.0032398344483226538,0.008056767284870148
validation,metallic_fragile,FSD50K,val,127558,127558.wav,"Rattle,Keys_jangling,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__127558__1203.wav,10c54ca96a43d1fa23bdd7420f2b8254c966f5a478963679ef8b6aa3dac19852,6,0.9788253903388977,glass_breaking,0,glass_breaking,0.9371845126152039,0.0036589030642062426,0.9371845126152039,0.023281564936041832,0.0068594105541706085,0.01489283423870802,0.014122786931693554
validation,metallic_fragile,FSD50K,val,323809,323809.wav,"Coin_(dropping),Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__323809__1204.wav,788166479bc828d15f09d210064f3c4e6f4c86e1fc47ca13bba2efa2026176f9,1,0.9943291544914246,glass_breaking,0,glass_breaking,0.9943291544914246,0.0012631642166525126,0.9943291544914246,0.0010918366024270654,0.0008774140733294189,0.0023468954022973776,9.162678179563954e-05
validation,metallic_fragile,FSD50K,val,70893,70893.wav,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__70893__1205.wav,b9cdb4f2f3383e9c851e7155649a5c0ecd2fb93078d24bc5e3a57ab025b292ca,4,0.7372205257415771,siren,0,siren,0.35495179891586304,0.0027107298374176025,0.2788447141647339,0.2712855935096741,0.35495179891586304,0.07923831045627594,0.012968889437615871
validation,metallic_fragile,FSD50K,val,389685,389685.wav,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__389685__1206.wav,b43e3fba50bf2347617a42f3aa51d2498bd59e83c7d53082c00fdd0cbb6efe5c,2,0.8526472449302673,glass_breaking,0,glass_breaking,0.572368860244751,0.009570612572133541,0.572368860244751,0.06381683796644211,0.14135849475860596,0.1984737068414688,0.014411460608243942
validation,metallic_fragile,FSD50K,val,401182,401182.wav,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__401182__1207.wav,9bf3d284f8e5e12c06f161af26089ed722aa2435a14391b0749f1f21e83a602f,6,0.8596580028533936,glass_breaking,2,glass_breaking,0.4789867103099823,0.08162698149681091,0.4789867103099823,0.07490837574005127,0.025666937232017517,0.3240029811859131,0.014808065257966518
validation,metallic_fragile,FSD50K,val,178079,178079.wav,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__178079__1208.wav,c67c7ac1d54b9c48a8f1cb36ff4bb9ddb6b633524be6f90103eba19f21f989e8,1,0.9740085601806641,glass_breaking,0,glass_breaking,0.9740085601806641,0.0001667588803684339,0.9740085601806641,0.023678792640566826,0.0007429079851135612,0.0010312525555491447,0.0003717493964359164
validation,metallic_fragile,FSD50K,val,16428,16428.wav,"Coin_(dropping),Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__16428__1209.wav,a28be00cf4cb37f26a6e78b97c9c48db06134c8cfbda3398cd5956cd64e7d1c6,1,0.38666805624961853,speech,0,speech,0.38666805624961853,0.0389341339468956,0.179888054728508,0.23215657472610474,0.07233764231204987,0.38666805624961853,0.09001553058624268
validation,metallic_fragile,FSD50K,val,391951,391951.wav,"Coin_(dropping),Wood,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__391951__1210.wav,f4334a8023299ab53b512c54210041eeb43c90e7b7198660f626c28f29b7bc83,5,0.9641265869140625,glass_breaking,0,glass_breaking,0.9369982481002808,0.0007263307925313711,0.9369982481002808,0.039883993566036224,0.0015272650634869933,0.016340453177690506,0.004523742478340864
validation,metallic_fragile,FSD50K,val,83189,83189.wav,"Coin_(dropping),Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__83189__1211.wav,29415305b4d16f70f34611cb175d6ca8ed05c3eb42feac1b43d0dc64740358f5,13,0.9626471996307373,glass_breaking,11,glass_breaking,0.49090883135795593,0.004369765520095825,0.49090883135795593,0.17615649104118347,0.08657094091176987,0.043899498879909515,0.1980944573879242
validation,metallic_fragile,ESC-50,fold_4,188003,4-188003-A-34.wav,can_opening,other_candidate__esc50__fold_4__188003__1212.wav,b4f6acd0c56157b13802bc97eb655f6043d6484957bf04b1d6756ad6b005c9d7,6,0.9631534218788147,glass_breaking,1,glass_breaking,0.49770498275756836,0.017828142270445824,0.49770498275756836,0.18320216238498688,0.018455229699611664,0.14924173057079315,0.1335677057504654
validation,metallic_fragile,FSD50K,val,46060,46060.wav,"Coin_(dropping),Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__46060__1213.wav,b300f8212be670c61e8b9c4115b548af537548fa672d47ac687ef299245dc31b,8,0.47131988406181335,thunderstorm,2,thunderstorm,0.23578748106956482,0.026530558243393898,0.2296055108308792,0.20811469852924347,0.17700526118278503,0.12295648455619812,0.23578748106956482
validation,metallic_fragile,FSD50K,val,394911,394911.wav,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__394911__1214.wav,433934c74a22fdeaafa2073f268334d0140f1df70555900100d3b1b4d13c9008,7,0.9876264929771423,glass_breaking,2,glass_breaking,0.7670558094978333,0.002266149502247572,0.7670558094978333,0.12702171504497528,0.003626147285103798,0.09381330013275146,0.006216921843588352
validation,metallic_fragile,FSD50K,val,377982,377982.wav,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__377982__1215.wav,4af6d819b65d6e9f76330beee2f68280d02ef0558f4f336436788e263a56337e,10,0.978408694267273,glass_breaking,7,glass_breaking,0.8899331092834473,0.005306222941726446,0.8899331092834473,0.015582732856273651,0.017110083252191544,0.05090634152293205,0.021161571145057678
validation,metallic_fragile,FSD50K,val,272022,272022.wav,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__272022__1216.wav,34b5e6cbab7e767849e71b1646296489e7253960749d13a186f031ae4913b004,1,0.5476496815681458,glass_breaking,0,glass_breaking,0.5476496815681458,0.0024015966337174177,0.5476496815681458,0.42434999346733093,0.0051622153259813786,0.01597449742257595,0.0044620456174016
validation,metallic_fragile,FSD50K,val,412036,412036.wav,"Keys_jangling,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__412036__1217.wav,6efca3b59aedf17f5db7edd42ff5d8d14dc33f4f7f01c991e77b2d71c3f0ce7a,3,0.8847016096115112,speech,0,speech,0.6805775165557861,0.013033010996878147,0.269001305103302,0.013397066853940487,0.021509775891900063,0.6805775165557861,0.0024813103955239058
validation,metallic_fragile,FSD50K,val,324760,324760.wav,"Coin_(dropping),Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__324760__1218.wav,521767be9e3baf843c8cdbdb334900081e25da09e422e7365b997600ccddbae4,1,0.9699229001998901,glass_breaking,0,glass_breaking,0.9699229001998901,0.0012778871459886432,0.9699229001998901,0.011799109168350697,0.013650582171976566,0.0025537435431033373,0.0007957208435982466
validation,metallic_fragile,FSD50K,val,53292,53292.wav,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__53292__1219.wav,46b7e3292e5ca4c898a657d3ef7a35c008bb93e2154a727ade5a8c72184c72c9,13,0.8145867586135864,glass_breaking,11,speech,0.42412516474723816,0.08184678852558136,0.38127073645591736,0.04033255577087402,0.011106865480542183,0.42412516474723816,0.06131792813539505
validation,metallic_fragile,FSD50K,val,389238,389238.wav,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__389238__1220.wav,bde6f97c647a00a7d15d0a4205ef2b1ddbda0990f23185e8d996e3464ce14625,1,0.6227635741233826,glass_breaking,0,glass_breaking,0.6227635741233826,0.023443711921572685,0.6227635741233826,0.019538840278983116,0.020263954997062683,0.3116293251514435,0.002360578626394272
validation,metallic_fragile,FSD50K,val,378309,378309.wav,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__378309__1221.wav,c45a3976f66411fc3e7e2473758b81c30db0ea652358d042cafb946374ea0af5,3,0.9707483053207397,glass_breaking,1,glass_breaking,0.9172104001045227,0.0035365931689739227,0.9172104001045227,0.016794754192233086,0.007571414113044739,0.053387563675642014,0.0014992193318903446
validation,metallic_fragile,FSD50K,val,68736,68736.wav,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__68736__1222.wav,68c616026c8dadc60613e6e7d24ae1ef3a1feb4b287cfb4af8c156263fdce1e5,11,0.9938250780105591,glass_breaking,0,glass_breaking,0.8274311423301697,0.014052235521376133,0.8274311423301697,0.06866375356912613,0.029143931344151497,0.050801001489162445,0.009907910600304604
validation,metallic_fragile,FSD50K,val,79369,79369.wav,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__79369__1223.wav,13093db596b6f634cd5099adb92730ca34f632bea215bd2b8c5b095c9ba98cf4,5,0.9344996213912964,glass_breaking,4,glass_breaking,0.7747572064399719,0.0020221653394401073,0.7747572064399719,0.12420163303613663,0.05144352838397026,0.042478010058403015,0.005097479093819857
validation,metallic_fragile,FSD50K,val,432422,432422.wav,"Coin_(dropping),Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__432422__1224.wav,c8dd4a787b794b0120943be2ae432145c58d4d4191d8f1b0bd168ea0030ea1f5,13,0.9987396597862244,speech,4,glass_breaking,0.4242381453514099,0.006351702380925417,0.4242381453514099,0.11332786828279495,0.012010893784463406,0.40608757734298706,0.03798387572169304
validation,metallic_fragile,FSD50K,val,181160,181160.wav,"Keys_jangling,Domestic_sounds_and_home_sounds",other_candidate__fsd50k__val__181160__1225.wav,812c5fa538332974d04d764db80e61f9f2fe60bf71cfcad0fbd11cf046957289,9,0.9929648637771606,glass_breaking,0,glass_breaking,0.6182843446731567,0.005403352901339531,0.6182843446731567,0.21371734142303467,0.011793768033385277,0.10041485726833344,0.05038635805249214
