filename,category,source_dataset,source_id,source_group,source_filename,source_sha256,derived_sha256,variant_index,event_time_s,previous_event_time_s,event_detector,sample_rate_hz,duration_s,seed,transform_name,event_offset_s,source_left_padding_samples,source_right_padding_samples,boundary_policy,gain_db,speed_factor,highpass_hz,lowpass_hz,compression_drive,signal_to_noise_db,background_scale,background_file,background_category,background_source_group,limiter_gain,output_peak_dbfs,output_rms_dbfs
glass_breaking__fsd50k__dev__378289__0102__r0__aug0.wav,glass_breaking,FSD50K,378289,freesound:378289,glass_breaking__fsd50k__dev__378289__0102__r0.wav,133cd8e9e8667fb2091ca3c91163b4d037fbca786d795024a5c8961406c32992,10e5ed8bc355e606988e25f792a168e56d0278277e54662ee7add4ddbb5b80a6,0,1.449229,2.012948,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_only,0.180561,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-8.8949,-35.978
glass_breaking__fsd50k__dev__378289__0102__r0__aug1.wav,glass_breaking,FSD50K,378289,freesound:378289,glass_breaking__fsd50k__dev__378289__0102__r0.wav,133cd8e9e8667fb2091ca3c91163b4d037fbca786d795024a5c8961406c32992,94d8e6573783e21e8e43bc32150b1006a4f4ee3167d782fc5c6591bd866a6e2c,1,1.449229,2.012948,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain,0.142237,0,0,zero_pad_without_source_sample_loss,1.5963,1.0,,,1.0,,,,,,1.0,-7.2987,-34.3805
glass_breaking__fsd50k__dev__378289__0102__r0__aug2.wav,glass_breaking,FSD50K,378289,freesound:378289,glass_breaking__fsd50k__dev__378289__0102__r0.wav,133cd8e9e8667fb2091ca3c91163b4d037fbca786d795024a5c8961406c32992,97f40062a439530029af887bb823a51ba986b4f458872758e9422cb736903784,2,1.449229,2.012948,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain_background,0.119535,0,0,zero_pad_without_source_sample_loss,-0.0653,1.0,,,1.0,22.4512,0.32234699,3-153444-A-32.wav,keyboard_typing,esc50:153444,1.0,-8.9612,-36.0157
glass_breaking__fsd50k__dev__378289__0102__r0__aug3.wav,glass_breaking,FSD50K,378289,freesound:378289,glass_breaking__fsd50k__dev__378289__0102__r0.wav,133cd8e9e8667fb2091ca3c91163b4d037fbca786d795024a5c8961406c32992,cae616f586c75a3549b0523c77c045e3f2635397d9370ccc607e6c1836750699,3,1.449229,2.012948,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_filter_background,0.264001,0,0,zero_pad_without_source_sample_loss,-3.9593,1.0,196.084,7360.167,1.0,26.195,0.00296193,1-30709-C-23.wav,breathing,esc50:30709,1.0,-11.9849,-41.4157
glass_breaking__fsd50k__dev__378289__0102__r0__aug4.wav,glass_breaking,FSD50K,378289,freesound:378289,glass_breaking__fsd50k__dev__378289__0102__r0.wav,133cd8e9e8667fb2091ca3c91163b4d037fbca786d795024a5c8961406c32992,981795d4b239ba43638ed33d8395b59cfa58338b1d6500f9783421b0104a5e1c,4,1.449229,2.012948,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain_repeat,0.145719,0,0,zero_pad_without_source_sample_loss,-0.4166,1.0,,,1.0,,,,,,1.0,-9.3116,-36.3935
glass_breaking__fsd50k__dev__378289__0102__r0__aug5.wav,glass_breaking,FSD50K,378289,freesound:378289,glass_breaking__fsd50k__dev__378289__0102__r0.wav,133cd8e9e8667fb2091ca3c91163b4d037fbca786d795024a5c8961406c32992,e8434e9f3ec9f84326fb37c5e859d451abe93a79406dee6e1678200b2a3a988e,5,1.449229,2.012948,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain_background_repeat,0.293499,0,0,zero_pad_without_source_sample_loss,-1.4749,1.0,,,1.0,24.0173,0.03453128,3-108160-A-23.wav,breathing,esc50:108160,1.0,-10.3993,-37.433
glass_breaking__fsd50k__dev__383978__0036__r0__aug0.wav,glass_breaking,FSD50K,383978,freesound:383978,glass_breaking__fsd50k__dev__383978__0036__r0.wav,bbe78d6c794875453b214cae43e6ca5b1d7ecb96df125f23bd2755fc1f5e5b6f,d140506a710ecfb42a0e076a681fc6e9dcaa039cbb207339cc07aa552d3e89ec,0,0.097302,0.097302,reviewed_shatter_tail_v2,44100,1.0,451,position_only,0.241246,6348,3762,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-4.1625,-27.0923
glass_breaking__fsd50k__dev__383978__0036__r0__aug1.wav,glass_breaking,FSD50K,383978,freesound:383978,glass_breaking__fsd50k__dev__383978__0036__r0.wav,bbe78d6c794875453b214cae43e6ca5b1d7ecb96df125f23bd2755fc1f5e5b6f,07df3028443d38eedc8d43946e06c63b4105b41301f5615eaf72cb62531a8e96,1,0.097302,0.097302,reviewed_shatter_tail_v2,44100,1.0,451,position_gain,0.316039,9646,464,zero_pad_without_source_sample_loss,3.583,1.0,,,1.0,,,,,,0.95274019,-1.0,-23.9298
glass_breaking__fsd50k__dev__383978__0036__r0__aug2.wav,glass_breaking,FSD50K,383978,freesound:383978,glass_breaking__fsd50k__dev__383978__0036__r0.wav,bbe78d6c794875453b214cae43e6ca5b1d7ecb96df125f23bd2755fc1f5e5b6f,eb46fe115a909e9d5c0b3d219fc1a913939998b1a9e887239b42725b88c095ee,2,0.097302,0.097302,reviewed_shatter_tail_v2,44100,1.0,451,position_gain_background,0.222173,5507,4603,zero_pad_without_source_sample_loss,0.53,1.0,,,1.0,27.3184,0.01937127,1-28135-B-11.wav,sea_waves,esc50:28135,1.0,-3.6483,-26.5531
glass_breaking__fsd50k__dev__383978__0036__r0__aug3.wav,glass_breaking,FSD50K,383978,freesound:383978,glass_breaking__fsd50k__dev__383978__0036__r0.wav,bbe78d6c794875453b214cae43e6ca5b1d7ecb96df125f23bd2755fc1f5e5b6f,ae46dfcd1f02c4d48bc732bfe65e32ebccc27c0e3af78d8fe8dcab62018dc9ef,3,0.097302,0.097302,reviewed_shatter_tail_v2,44100,1.0,451,position_filter_background,0.127083,1313,8797,zero_pad_without_source_sample_loss,-0.5545,1.0,167.817,8681.604,1.0,24.2411,0.01244236,2-155801-A-11.wav,sea_waves,esc50:155801,1.0,-9.9602,-34.2059
glass_breaking__fsd50k__dev__383978__0036__r0__aug4.wav,glass_breaking,FSD50K,383978,freesound:383978,glass_breaking__fsd50k__dev__383978__0036__r0.wav,bbe78d6c794875453b214cae43e6ca5b1d7ecb96df125f23bd2755fc1f5e5b6f,eb398ba7a060277009837bf714ad674de32faf4b50ff2d0cc782210e3643f8ea,4,0.097302,0.097302,reviewed_shatter_tail_v2,44100,1.0,451,position_gain_repeat,0.236337,6131,3979,zero_pad_without_source_sample_loss,-0.009,1.0,,,1.0,,,,,,1.0,-4.1715,-27.1012
glass_breaking__fsd50k__dev__383978__0036__r0__aug5.wav,glass_breaking,FSD50K,383978,freesound:383978,glass_breaking__fsd50k__dev__383978__0036__r0.wav,bbe78d6c794875453b214cae43e6ca5b1d7ecb96df125f23bd2755fc1f5e5b6f,6c89acac076ee60041774e8d24ff359187c418bffd8e2788ef43d871e5fa6113,5,0.097302,0.097302,reviewed_shatter_tail_v2,44100,1.0,451,position_gain_background_repeat,0.229902,5848,4262,zero_pad_without_source_sample_loss,2.1585,1.0,,,1.0,25.6594,0.01845435,3-155642-A-11.wav,sea_waves,esc50:155642,1.0,-1.9266,-24.904
glass_breaking__fsd50k__dev__383988__0141__r0__aug0.wav,glass_breaking,FSD50K,383988,freesound:383988,glass_breaking__fsd50k__dev__383988__0141__r0.wav,9f606e48213e49b4573d15f652d17aff2eb11f7fb0f9c603a8d0ae02b74283c9,d60bd40f511f936f24cc4541279fddc13f76358ce6149db66cdbda5a1d156dc5,0,0.012494,0.012494,reviewed_shatter_tail_v2,44100,1.0,451,position_only,0.181871,7469,15744,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-4.0169,-29.3518
glass_breaking__fsd50k__dev__383988__0141__r0__aug1.wav,glass_breaking,FSD50K,383988,freesound:383988,glass_breaking__fsd50k__dev__383988__0141__r0.wav,9f606e48213e49b4573d15f652d17aff2eb11f7fb0f9c603a8d0ae02b74283c9,36dced12b54f89ba2e8ce28479a3a7da473e699f0873fcc6e1da76c93656c1ff,1,0.012494,0.012494,reviewed_shatter_tail_v2,44100,1.0,451,position_gain,0.303907,12851,10362,zero_pad_without_source_sample_loss,1.9207,1.0,,,1.0,,,,,,1.0,-2.0962,-27.4311
glass_breaking__fsd50k__dev__383988__0141__r0__aug2.wav,glass_breaking,FSD50K,383988,freesound:383988,glass_breaking__fsd50k__dev__383988__0141__r0.wav,9f606e48213e49b4573d15f652d17aff2eb11f7fb0f9c603a8d0ae02b74283c9,48bc286014ebd2df27087b3ce920d16b5d8bf8d203021fae44405b3a5f755f84,2,0.012494,0.012494,reviewed_shatter_tail_v2,44100,1.0,451,position_gain_background,0.261335,10974,12239,zero_pad_without_source_sample_loss,-2.6469,1.0,,,1.0,23.8182,0.01101926,3-166422-A-11.wav,sea_waves,esc50:166422,1.0,-6.6483,-31.9819
glass_breaking__fsd50k__dev__383988__0141__r0__aug3.wav,glass_breaking,FSD50K,383988,freesound:383988,glass_breaking__fsd50k__dev__383988__0141__r0.wav,9f606e48213e49b4573d15f652d17aff2eb11f7fb0f9c603a8d0ae02b74283c9,d98896ade61757d2d36181f1e45e73a46a882157fa60080330599f4ea9411aab,3,0.012494,0.012494,reviewed_shatter_tail_v2,44100,1.0,451,position_filter_background,0.231141,9642,13571,zero_pad_without_source_sample_loss,-0.8049,1.0,105.666,8634.104,1.0,26.3802,0.14932539,3-170383-A-38.wav,clock_tick,esc50:170383,1.0,-7.6155,-32.527
glass_breaking__fsd50k__dev__383988__0141__r0__aug4.wav,glass_breaking,FSD50K,383988,freesound:383988,glass_breaking__fsd50k__dev__383988__0141__r0.wav,9f606e48213e49b4573d15f652d17aff2eb11f7fb0f9c603a8d0ae02b74283c9,3ec20c688661be3c3ad7ebdc7cbb6c471cce07cf06008bfbeb81b9be43c61d46,4,0.012494,0.012494,reviewed_shatter_tail_v2,44100,1.0,451,position_gain_repeat,0.237385,9918,13295,zero_pad_without_source_sample_loss,0.2392,1.0,,,1.0,,,,,,1.0,-3.7777,-29.1126
glass_breaking__fsd50k__dev__383988__0141__r0__aug5.wav,glass_breaking,FSD50K,383988,freesound:383988,glass_breaking__fsd50k__dev__383988__0141__r0.wav,9f606e48213e49b4573d15f652d17aff2eb11f7fb0f9c603a8d0ae02b74283c9,5ac97e83c7924b415786c641b761bfcf61d1021c85487e4efd4262d2d7692213,5,0.012494,0.012494,reviewed_shatter_tail_v2,44100,1.0,451,position_gain_background_repeat,0.312226,13218,9995,zero_pad_without_source_sample_loss,-0.6398,1.0,,,1.0,26.9982,0.01590134,2-125966-A-11.wav,sea_waves,esc50:125966,1.0,-4.632,-29.977
glass_breaking__fsd50k__dev__387349__0060__r0__aug0.wav,glass_breaking,FSD50K,387349,freesound:387349,glass_breaking__fsd50k__dev__387349__0060__r0.wav,e2910aef5a4993e380c24e78d73425be5db05d263e4d46ba2e6a35f6033fb559,63f728bc2dfcf2b0a54338c9c16e17ddcc5e6cb58ff2a0c40d21ed947e287dd3,0,0.40161,1.214762,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_only,0.259554,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.89125094,-1.0,-16.2934
glass_breaking__fsd50k__dev__387349__0060__r0__aug1.wav,glass_breaking,FSD50K,387349,freesound:387349,glass_breaking__fsd50k__dev__387349__0060__r0.wav,e2910aef5a4993e380c24e78d73425be5db05d263e4d46ba2e6a35f6033fb559,e39e07534438ffc06dad4484d1f7bdf5414b1a4a24ac233749574afeac693ef0,1,0.40161,1.214762,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain,0.319025,0,0,zero_pad_without_source_sample_loss,4.6656,1.0,,,1.0,,,,,,0.52085616,-1.0,-16.2976
glass_breaking__fsd50k__dev__387349__0060__r0__aug2.wav,glass_breaking,FSD50K,387349,freesound:387349,glass_breaking__fsd50k__dev__387349__0060__r0.wav,e2910aef5a4993e380c24e78d73425be5db05d263e4d46ba2e6a35f6033fb559,5b369d244e77503a7fe6ddf885359d849193457c0e87baf960058217339831be,2,0.40161,1.214762,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain_background,0.105822,0,0,zero_pad_without_source_sample_loss,-3.6335,1.0,,,1.0,25.8209,0.08411092,3-164120-A-11.wav,sea_waves,esc50:164120,1.0,-3.3886,-18.9129
glass_breaking__fsd50k__dev__387349__0060__r0__aug3.wav,glass_breaking,FSD50K,387349,freesound:387349,glass_breaking__fsd50k__dev__387349__0060__r0.wav,e2910aef5a4993e380c24e78d73425be5db05d263e4d46ba2e6a35f6033fb559,a3f071430c24f074216881e4af4b2fae60ecdd19ae836946907f8b5029bc7b97,3,0.40161,1.214762,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_filter_background,0.233784,0,0,zero_pad_without_source_sample_loss,4.7255,1.0,118.858,7458.947,1.0,19.9515,5.45020567,3-166125-A-23.wav,breathing,esc50:166125,0.36525389,-1.0,-20.2736
glass_breaking__fsd50k__dev__387349__0060__r0__aug4.wav,glass_breaking,FSD50K,387349,freesound:387349,glass_breaking__fsd50k__dev__387349__0060__r0.wav,e2910aef5a4993e380c24e78d73425be5db05d263e4d46ba2e6a35f6033fb559,212002787f88b600fb10908414522feb4be4c4e861a340495e90a548066b04ca,4,0.40161,1.214762,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain_repeat,0.17618,0,0,zero_pad_without_source_sample_loss,1.0413,1.0,,,1.0,,,,,,0.79056355,-1.0,-16.2916
glass_breaking__fsd50k__dev__387349__0060__r0__aug5.wav,glass_breaking,FSD50K,387349,freesound:387349,glass_breaking__fsd50k__dev__387349__0060__r0.wav,e2910aef5a4993e380c24e78d73425be5db05d263e4d46ba2e6a35f6033fb559,0e380d2823ec199bcf94ee419a9239ed2735a6824469a64f499b7fa0ed6bc95d,5,0.40161,1.214762,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain_background_repeat,0.319296,0,0,zero_pad_without_source_sample_loss,1.9736,1.0,,,1.0,28.085,3.865368,3-151206-A-23.wav,breathing,esc50:151206,0.70785964,-1.0,-16.3193
glass_breaking__fsd50k__dev__389793__0098__r0__aug0.wav,glass_breaking,FSD50K,389793,freesound:389793,glass_breaking__fsd50k__dev__389793__0098__r0.wav,25247a8fee337f892bfa0458cc64730b431b95105c0e4e37999eb3d041c4f299,629fc653cf745e013ddb4bdef3513769dde84edfc451d06324e9b6d8da854f65,0,0.79322,1.264649,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_only,0.294407,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-17.3048,-31.9949
glass_breaking__fsd50k__dev__389793__0098__r0__aug1.wav,glass_breaking,FSD50K,389793,freesound:389793,glass_breaking__fsd50k__dev__389793__0098__r0.wav,25247a8fee337f892bfa0458cc64730b431b95105c0e4e37999eb3d041c4f299,5c6972fe527f0d035780211b222030e03e5cfc7146f985bf11050cd2348e0a90,1,0.79322,1.264649,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain,0.189033,0,0,zero_pad_without_source_sample_loss,-0.0209,1.0,,,1.0,,,,,,1.0,-17.3256,-30.7541
glass_breaking__fsd50k__dev__389793__0098__r0__aug2.wav,glass_breaking,FSD50K,389793,freesound:389793,glass_breaking__fsd50k__dev__389793__0098__r0.wav,25247a8fee337f892bfa0458cc64730b431b95105c0e4e37999eb3d041c4f299,ab435e6868efb89d974c151b22941dd7e2692894b55f7cb2d8636b3137740950,2,0.79322,1.264649,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain_background,0.130667,0,0,zero_pad_without_source_sample_loss,-3.7697,1.0,,,1.0,20.0436,0.21121724,1-35687-A-38.wav,clock_tick,esc50:35687,1.0,-21.1047,-34.3953
glass_breaking__fsd50k__dev__389793__0098__r0__aug3.wav,glass_breaking,FSD50K,389793,freesound:389793,glass_breaking__fsd50k__dev__389793__0098__r0.wav,25247a8fee337f892bfa0458cc64730b431b95105c0e4e37999eb3d041c4f299,3c6168fcbd57d6d2b8d86968f9378f44b2edf5326de536555fdae4b8f301409d,3,0.79322,1.264649,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_filter_background,0.122991,0,0,zero_pad_without_source_sample_loss,-0.4006,1.0,189.392,8893.481,1.0,28.6159,0.08239589,3-150363-A-38.wav,clock_tick,esc50:150363,1.0,-16.7536,-31.2525
glass_breaking__fsd50k__dev__389793__0098__r0__aug4.wav,glass_breaking,FSD50K,389793,freesound:389793,glass_breaking__fsd50k__dev__389793__0098__r0.wav,25247a8fee337f892bfa0458cc64730b431b95105c0e4e37999eb3d041c4f299,fa43d11d595ae30e58ea2e7648f3bcd9e14064e1cf8118ded5bf85528efd6c6a,4,0.79322,1.264649,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain_repeat,0.195078,0,0,zero_pad_without_source_sample_loss,-2.2481,1.0,,,1.0,,,,,,1.0,-19.5529,-33.012
glass_breaking__fsd50k__dev__389793__0098__r0__aug5.wav,glass_breaking,FSD50K,389793,freesound:389793,glass_breaking__fsd50k__dev__389793__0098__r0.wav,25247a8fee337f892bfa0458cc64730b431b95105c0e4e37999eb3d041c4f299,e9a7a756261b81789d53baf6c3f767f6220497190c9ac3c00a67713268bdc7ae,5,0.79322,1.264649,shatter_tail_with_18db_energy_fallback_v3,44100,1.0,451,position_gain_background_repeat,0.118843,0,0,zero_pad_without_source_sample_loss,4.024,1.0,,,1.0,18.3757,0.07172919,3-144106-A-32.wav,keyboard_typing,esc50:144106,1.0,-12.0713,-26.5908
glass_breaking__fsd50k__dev__389804__0057__r0__aug0.wav,glass_breaking,FSD50K,389804,freesound:389804,glass_breaking__fsd50k__dev__389804__0057__r0.wav,3d7efb0ea4e19f5d380ccc0b332876e695af6ab002d5ab0d1878d3c039d10550,c1b5bd1fcb5f26d3ad38355b3f8701f021f49b312f1ef6229d30ab5d5573de79,0,0.321791,0.321791,reviewed_shatter_tail_v2,44100,1.0,451,position_only,0.177266,0,6374,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-5.7108,-22.6065
glass_breaking__fsd50k__dev__389804__0057__r0__aug1.wav,glass_breaking,FSD50K,389804,freesound:389804,glass_breaking__fsd50k__dev__389804__0057__r0.wav,3d7efb0ea4e19f5d380ccc0b332876e695af6ab002d5ab0d1878d3c039d10550,20307bb276e8cb29619247184159314bfa07430d6d1e37e7982c3b0bc52e8d53,1,0.321791,0.321791,reviewed_shatter_tail_v2,44100,1.0,451,position_gain,0.213192,0,4789,zero_pad_without_source_sample_loss,-3.4652,1.0,,,1.0,,,,,,1.0,-9.176,-26.0717
glass_breaking__fsd50k__dev__389804__0057__r0__aug2.wav,glass_breaking,FSD50K,389804,freesound:389804,glass_breaking__fsd50k__dev__389804__0057__r0.wav,3d7efb0ea4e19f5d380ccc0b332876e695af6ab002d5ab0d1878d3c039d10550,dd5568bb6e17004091608e06f4c0b04a54f8cccc4dc6b07f1ed95f952cc92de4,2,0.321791,0.321791,reviewed_shatter_tail_v2,44100,1.0,451,position_gain_background,0.121763,0,8821,zero_pad_without_source_sample_loss,-1.2088,1.0,,,1.0,22.4906,0.091123,2-133863-A-11.wav,sea_waves,esc50:133863,1.0,-6.7623,-23.7857
glass_breaking__fsd50k__dev__389804__0057__r0__aug3.wav,glass_breaking,FSD50K,389804,freesound:389804,glass_breaking__fsd50k__dev__389804__0057__r0.wav,3d7efb0ea4e19f5d380ccc0b332876e695af6ab002d5ab0d1878d3c039d10550,5e663406f70be36a2d440bea77e13b7c0414f85ca96c8f406601d9f3fa61c8e6,3,0.321791,0.321791,reviewed_shatter_tail_v2,44100,1.0,451,position_filter_background,0.285572,0,1597,zero_pad_without_source_sample_loss,-0.9236,1.0,143.397,9132.507,1.0,24.0409,0.02280847,2-121909-A-35.wav,washing_machine,esc50:121909,1.0,-5.7072,-24.2418
glass_breaking__fsd50k__dev__389804__0057__r0__aug4.wav,glass_breaking,FSD50K,389804,freesound:389804,glass_breaking__fsd50k__dev__389804__0057__r0.wav,3d7efb0ea4e19f5d380ccc0b332876e695af6ab002d5ab0d1878d3c039d10550,fbd584b4d95fb72fd2c07095fb435b5fee5bd9d5872c3758dce3297f8f6861e2,4,0.321791,0.321791,reviewed_shatter_tail_v2,44100,1.0,451,position_gain_repeat,0.138283,0,8093,zero_pad_without_source_sample_loss,2.3686,1.0,,,1.0,,,,,,1.0,-3.3422,-20.2379
glass_breaking__fsd50k__dev__389804__0057__r0__aug5.wav,glass_breaking,FSD50K,389804,freesound:389804,glass_breaking__fsd50k__dev__389804__0057__r0.wav,3d7efb0ea4e19f5d380ccc0b332876e695af6ab002d5ab0d1878d3c039d10550,e6bc50c705b7e470742cdda09fad904648a17aa2663b5b72093ca21725f4a721,5,0.321791,0.321791,reviewed_shatter_tail_v2,44100,1.0,451,position_gain_background_repeat,0.261323,0,2667,zero_pad_without_source_sample_loss,4.0507,1.0,,,1.0,21.7612,0.22770561,2-50774-A-23.wav,breathing,esc50:50774,1.0,-1.5536,-18.5339
glass_breaking__fsd50k__dev__390705__0157__r0__aug0.wav,glass_breaking,FSD50K,390705,freesound:390705,glass_breaking__fsd50k__dev__390705__0157__r0.wav,d4aad51d684644c0fa28159cc4522f736cbbe62776c22ef8e4c45440077c479f,271790fdbed45ec8be996fd2ca503f98e4fdb4a71d485abb69e88019e3a06910,0,0.077347,0.077347,reviewed_shatter_tail_v2,44100,1.0,451,position_only,0.192686,5086,5606,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.89125094,-1.0,-23.9869
glass_breaking__fsd50k__dev__390705__0157__r0__aug1.wav,glass_breaking,FSD50K,390705,freesound:390705,glass_breaking__fsd50k__dev__390705__0157__r0.wav,d4aad51d684644c0fa28159cc4522f736cbbe62776c22ef8e4c45440077c479f,9fd0ac086a8c96bf485d54843e4d9c27d65d25ff6efca6ff7ad9228e5293d35f,1,0.077347,0.077347,reviewed_shatter_tail_v2,44100,1.0,451,position_gain,0.143823,2932,7760,zero_pad_without_source_sample_loss,1.58,1.0,,,1.0,,,,,,0.74301651,-1.0,-23.9869
glass_breaking__fsd50k__dev__390705__0157__r0__aug2.wav,glass_breaking,FSD50K,390705,freesound:390705,glass_breaking__fsd50k__dev__390705__0157__r0.wav,d4aad51d684644c0fa28159cc4522f736cbbe62776c22ef8e4c45440077c479f,d0763ba2d4d83e85f42987ddb69a60d25ca1c53499c94c249acc4bdb605a93df,2,0.077347,0.077347,reviewed_shatter_tail_v2,44100,1.0,451,position_gain_background,0.112561,1553,9139,zero_pad_without_source_sample_loss,1.16,1.0,,,1.0,25.5708,0.7310469,1-94231-B-32.wav,keyboard_typing,esc50:94231,0.7797349,-1.0,-23.9774
glass_breaking__fsd50k__dev__390705__0157__r0__aug3.wav,glass_breaking,FSD50K,390705,freesound:390705,glass_breaking__fsd50k__dev__390705__0157__r0.wav,d4aad51d684644c0fa28159cc4522f736cbbe62776c22ef8e4c45440077c479f,c0cf1356f477930b297b06bebe8e884bab7a8d993b6ed81f9f2d657345e15c98,3,0.077347,0.077347,reviewed_shatter_tail_v2,44100,1.0,451,position_filter_background,0.272962,8627,2065,zero_pad_without_source_sample_loss,-1.1534,1.0,145.531,9442.571,1.0,24.1479,0.01977147,2-121909-A-35.wav,washing_machine,esc50:121909,1.0,-1.4231,-25.2967
glass_breaking__fsd50k__dev__390705__0157__r0__aug4.wav,glass_breaking,FSD50K,390705,freesound:390705,glass_breaking__fsd50k__dev__390705__0157__r0.wav,d4aad51d684644c0fa28159cc4522f736cbbe62776c22ef8e4c45440077c479f,3ce9f042ef1567f367eda192363e48a10813245add83af7a29c37d504a9d5ffe,4,0.077347,0.077347,reviewed_shatter_tail_v2,44100,1.0,451,position_gain_repeat,0.278002,8849,1843,zero_pad_without_source_sample_loss,-3.5995,1.0,,,1.0,,,,,,1.0,-3.5995,-26.5864
glass_breaking__fsd50k__dev__390705__0157__r0__aug5.wav,glass_breaking,FSD50K,390705,freesound:390705,glass_breaking__fsd50k__dev__390705__0157__r0.wav,d4aad51d684644c0fa28159cc4522f736cbbe62776c22ef8e4c45440077c479f,b899297f4d4127965f538160f38c526e793aa25f8ba773cf786ee3cae0aa7454,5,0.077347,0.077347,reviewed_shatter_tail_v2,44100,1.0,451,position_gain_background_repeat,0.298269,9743,949,zero_pad_without_source_sample_loss,4.5463,1.0,,,1.0,20.3412,0.05354681,1-23996-B-35.wav,washing_machine,esc50:23996,0.52877281,-1.0,-23.9329
glass_breaking__fsd50k__dev__390707__0191__r0__aug0.wav,glass_breaking,FSD50K,390707,freesound:390707,glass_breaking__fsd50k__dev__390707__0191__r0.wav,7a58a98333683af159eeabc384090d7a013e1af0f68880a5cdb8ea0f456768dc,5f92ca974d6585692ba98956b367d5582b22d13cfbe4bb46c04dba726f9e33b6,0,0.561247,0.561247,reviewed_shatter_tail_v2,44100,1.0,451,position_only,0.198896,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.89125094,-1.0,-19.8581
glass_breaking__fsd50k__dev__390707__0191__r0__aug1.wav,glass_breaking,FSD50K,390707,freesound:390707,glass_breaking__fsd50k__dev__390707__0191__r0.wav,7a58a98333683af159eeabc384090d7a013e1af0f68880a5cdb8ea0f456768dc,54168828be17a1a4d400b80c100b250effd14c55a252404a54036f1589999ba5,1,0.561247,0.561247,reviewed_shatter_tail_v2,44100,1.0,451,position_gain,0.115289,0,0,zero_pad_without_source_sample_loss,-0.572,1.0,,,1.0,,,,,,0.95192258,-1.0,-21.9363
glass_breaking__fsd50k__dev__390707__0191__r0__aug2.wav,glass_breaking,FSD50K,390707,freesound:390707,glass_breaking__fsd50k__dev__390707__0191__r0.wav,7a58a98333683af159eeabc384090d7a013e1af0f68880a5cdb8ea0f456768dc,b822c0c3fcee29caade72bc09cc23a493b8073a0f987324213d05465e85670da,2,0.561247,0.561247,reviewed_shatter_tail_v2,44100,1.0,451,position_gain_background,0.127904,0,0,zero_pad_without_source_sample_loss,-3.9551,1.0,,,1.0,19.2644,0.87154407,3-143933-A-38.wav,clock_tick,esc50:143933,1.0,-3.8527,-24.6299
glass_breaking__fsd50k__dev__390707__0191__r0__aug3.wav,glass_breaking,FSD50K,390707,freesound:390707,glass_breaking__fsd50k__dev__390707__0191__r0.wav,7a58a98333683af159eeabc384090d7a013e1af0f68880a5cdb8ea0f456768dc,2fb880eec25d5457416cb534f221fb6b6776054402c60dddf9d3d5547fd53b99,3,0.561247,0.561247,reviewed_shatter_tail_v2,44100,1.0,451,position_filter_background,0.185569,0,0,zero_pad_without_source_sample_loss,3.0548,1.0,212.629,7815.237,1.0,24.604,0.43221798,2-109316-A-32.wav,keyboard_typing,esc50:109316,0.4069934,-1.0,-24.113
glass_breaking__fsd50k__dev__390707__0191__r0__aug4.wav,glass_breaking,FSD50K,390707,freesound:390707,glass_breaking__fsd50k__dev__390707__0191__r0.wav,7a58a98333683af159eeabc384090d7a013e1af0f68880a5cdb8ea0f456768dc,ca793ef3fc01d47a341f1c4c29e61f19b7a7d47043bab9d0bd2d434916a081e1,4,0.561247,0.561247,reviewed_shatter_tail_v2,44100,1.0,451,position_gain_repeat,0.257842,0,0,zero_pad_without_source_sample_loss,4.7141,1.0,,,1.0,,,,,,0.51796079,-1.0,-18.8424
