dataset_role,filename,category,source_dataset,source_partition,source_id,source_group,source_filename,source_duration_s,sample_rate_hz,event_time_s,window_duration_s,event_offset_s,peak_score,peak_prominence,peak_frame_rms_dbfs,recording_max_frame_rms_dbfs,left_padding_samples,right_padding_samples,source_sha256,derived_sha256,algorithm_version,seed,amplitude_policy
train,glass_breaking__fsd50k__dev__173607__0119__r0.wav,glass_breaking,FSD50K,dev,173607,freesound:173607,173607.wav,4.651859,44100,0.032449,1.0,0.207868,7.14219,37.974837,-9.0563,-5.8603,7736,0,9f19f4891f133d36533a81bc547579d05d8993ed58c651dcb9ac13824dab7e96,da0e1dd69139e0152cf8f62b81d14c4fea1984a2b32bfaa753a76a6658811f87,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173608__0120__r0.wav,glass_breaking,FSD50K,dev,173608,freesound:173608,173608.wav,5.274399,44100,0.32678,1.0,0.221406,4.990769,33.612344,-27.4155,-10.1675,0,0,7cd53752b8d3b863986314e87149a41ac3b67604805be1488108c8e6656498ff,e376dd60b9a089477a66abae283768a7219023f1ce3ef2c80d9c4b5507c4852f,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173609__0121__r0.wav,glass_breaking,FSD50K,dev,173609,freesound:173609,173609.wav,5.462109,44100,2.417029,1.0,0.184218,5.545837,16.19321,-44.6055,-9.581,0,0,ee0b0d1ddf8e9a9d0e1463637de9694f6047e62bd1b9ebbbd77eb87b518903b3,b084b0dc66b8fe2bbecf8dbd58129d636bf122b7e76de9fb3466778d0e0c1d84,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173610__0122__r0.wav,glass_breaking,FSD50K,dev,173610,freesound:173610,173610.wav,4.480862,44100,0.022472,1.0,0.241066,8.123877,49.94009,-13.7802,-8.9911,9640,0,081fb32e96917f10d6555faa4e2119b97dcc47249d5ab41b7ba9f1f2968fa4d9,e3dfe70cd87656fbaf2e09f66cc1cb1c4847973857fe2f600a7eb609b301b3ca,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173611__0123__r0.wav,glass_breaking,FSD50K,dev,173611,freesound:173611,173611.wav,4.751111,44100,0.06737,1.0,0.287846,8.0877,47.946259,-16.5604,-6.9369,9723,0,46934261f0e301348b9ec5523896ae4bfe719e2bd19db8751164aa9ef96db2fb,c1de5f67b038b20d61869beb5e0175ed2cac9737fbd5dc02f1255af25ccad445,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173613__0124__r0.wav,glass_breaking,FSD50K,dev,173613,freesound:173613,173613.wav,4.435011,44100,0.172132,1.0,0.223628,6.012008,39.155434,-9.8368,-4.5573,2271,0,ecc10d1416b7a56af2dcc366b677595f5c2c4a0c795184ce7b5c36af11a9515e,6891e4d91939704c150b4f93823273acfcb4bbbdada50086d398f9989a7396cd,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173614__0125__r0.wav,glass_breaking,FSD50K,dev,173614,freesound:173614,173614.wav,4.889116,44100,2.382109,1.0,0.196077,6.143194,21.420697,-24.9873,-5.0189,0,0,38e38f9d17ba65dd869fd2871f3b3788d8f823fd1049084ce5d743847c2984e8,3262ce6ac21f1e54a4bacfa417019264449959ef56b3dfc8190d6f0f9380d513,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173618__0126__r0.wav,glass_breaking,FSD50K,dev,173618,freesound:173618,173618.wav,9.88254,44100,0.022472,1.0,0.448821,7.637334,29.737836,-9.6095,-5.3249,18802,0,8f989119747f87f2f395ae93e8a2318f8799a3a0ef3350c273dbda16c30f67e5,00064be4f7ceed3d20a7948d6e5eb1f78c9ca9e37f3e56b0b9dc9b622e297611,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173619__0127__r0.wav,glass_breaking,FSD50K,dev,173619,freesound:173619,173619.wav,5.399637,44100,0.197075,1.0,0.312993,7.046735,48.497132,-17.0873,-10.3842,5112,0,786f0e77c09a3d12479a5fec46834a7167f8e2ba27e4398fa4a9a963905abb97,dbaabb89cdf942fb21e301d1d99efccf77bf18377f6f5b4e6aa9e94109bba756,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173621__0128__r0.wav,glass_breaking,FSD50K,dev,173621,freesound:173621,173621.wav,5.390249,44100,3.135397,1.0,0.309683,5.927461,35.4795,-28.4951,-3.2611,0,0,9e330f1e1e22bee5a8adab26bd356ebc87e1e719abf7800e94b6ff81cc7f9850,cf505afede174337cfed1f2102b05046db34fa1d4dad9e1c61b37abbad746ee8,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173622__0129__r0.wav,glass_breaking,FSD50K,dev,173622,freesound:173622,173622.wav,4.976576,44100,0.022472,1.0,0.306009,8.148989,31.987115,-8.7003,-3.1154,12504,0,39f96c9fb5b0e25ca08bb115e7f07b550023d2887835f24f320f15b6e8a91a7b,51710d4f9c616834159b8be649644fa03fe0922f49228fc9e48f9e11bfa9dfe6,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__173623__0130__r0.wav,glass_breaking,FSD50K,dev,173623,freesound:173623,173623.wav,3.181791,44100,0.047415,1.0,0.443401,5.204395,21.106463,-9.9668,-2.5283,17463,0,523b51e03bf5a13863f659a2c398e5b2fdc258e5e2cebd1e897be0129e31b120,662878255f6a6f3b5b3ae582ed540cf5d8321442edf2da4153080160320206f6,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__174747__0131__r0.wav,glass_breaking,FSD50K,dev,174747,freesound:174747,174747.wav,2.445601,44100,0.58619,1.0,0.373537,7.345892,35.549766,-33.3699,-3.8153,0,0,7aa35ed20180ecca13a37780dfa6c56e5c429c8a5456bd47b46cd87d501d7e32,13f78976a767159dcb6cc87e2f5cfe0f6d5f8aaef69709d2f4064505c5ce31b4,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__174749__0132__r0.wav,glass_breaking,FSD50K,dev,174749,freesound:174749,174749.wav,7.87839,44100,0.411587,1.0,0.196168,8.0,14.588535,-47.9359,-6.9246,0,0,c88b11180e328c8abde6ec556f96d41e429a847049c4ce159ea2a54b837bee2e,677dc51d99ac1e1e871918d3f4443cda8b673a90001a93f2cd574988d89ce2c1,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__174750__0133__r0.wav,glass_breaking,FSD50K,dev,174750,freesound:174750,174750.wav,2.823016,44100,1.803424,1.0,0.27737,5.883716,20.264483,-27.6877,-7.3854,0,0,28f879f41c1d30831ad958784cc21b1b376b65a173be7a894e4e944a44bb9a23,367d00c5e8cb899799416777beb36680e9bd26d4bab98573b74fda9145c95b49,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__174863__0134__r0.wav,glass_breaking,FSD50K,dev,174863,freesound:174863,174863.wav,6.607007,44100,1.873265,1.0,0.244036,5.182049,26.685678,-21.0,-17.2463,0,0,47c3454e1578e9707fec967dad738ccee4e6cd4f0aaca8cc9cd9444e201c91a0,42f029c1780a743d9a3ecc1888a36a6d7c400f9352ab0a92ee702af030eb424c,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__174865__0135__r0.wav,glass_breaking,FSD50K,dev,174865,freesound:174865,174865.wav,16.872336,44100,12.304558,1.0,0.229161,9.414398,21.167843,-18.8845,-17.8248,0,0,c69e12d2830241c8a40d00478fd4f407e0bf855f87e6af92527b48353bfd0be3,d3d531485f6f31552a0e27b67d939870ff73a61076c86d6e605c5c4202935c0a,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__176226__0136__r0.wav,glass_breaking,FSD50K,dev,176226,freesound:176226,176226.wav,2.402063,44100,0.611134,1.0,0.419705,7.216895,56.031494,-18.8645,-13.2821,0,0,9df8522f87a1314bea44796ad68f67bc6f32e136a938b21b2b8da66c99caed64,5940e0491ffe4ec015cc046ec74a827e45130a4956d5f2d507546177d0cfa452,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__176227__0137__r0.wav,glass_breaking,FSD50K,dev,176227,freesound:176227,176227.wav,20.405351,44100,0.052404,1.0,0.301723,5.570163,74.621849,-17.8479,-11.4264,10995,0,eb2bfdbd029430edf1bc6929b7d0fd5f0855e7cb69fad8aab9ebb9f97df0ccd9,3614e621f66593ba3b822a7f085c4f8872a0bbc68c9d3451f9d077b26b8d5297,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__176650__0138__r0.wav,glass_breaking,FSD50K,dev,176650,freesound:176650,176650.wav,27.306667,44100,25.679161,1.0,0.419138,7.483385,12.381086,-35.6022,-2.8141,0,0,a9fc679fb1e84b4e20cca5da2a8a6207522295c3472967cb52032d18b513a02d,79cb72ed5833b6834d3cff56c6b8cbda85c67028b851cd8c0339f73939d4a611,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__178282__0139__r0.wav,glass_breaking,FSD50K,dev,178282,freesound:178282,178282.wav,11.78542,44100,11.202063,1.0,0.344739,6.154318,19.587027,-50.0977,-15.2434,0,3171,b1f849c92ae12e33c4a0e52c8f9505de9ccfad8e2fb134eb5a7a9074d09e4bb6,b43f99b7ff9f1c2f5e1e23d258973f7f95a1e721109229d3ab8703e032af084f,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__178582__0140__r0.wav,glass_breaking,FSD50K,dev,178582,freesound:178582,178582.wav,7.42839,44100,0.815669,1.0,0.248095,5.640587,11.847229,-32.0637,-10.4662,0,0,f7237270ee49ce38dd58ea712ce533850803fb528a5f5f1dada7721f6b34f113,4f108a828e50e885d0e76929e7ee0e2c935febbb740626fb54c11b915f20ec23,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179171__0141__r0.wav,glass_breaking,FSD50K,dev,179171,freesound:179171,179171.wav,0.676871,44100,0.441519,1.0,0.341633,2.331772,13.59702,-50.2606,-15.438,0,18655,99ab1989dfda48c2b6c511d023795db160092455afab50031eb392acf8d0cfda,3d68480b990b65f7b1e60632e1dfd8e362d232e6b1c3e60158d29536be7b7f86,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179172__0142__r0.wav,glass_breaking,FSD50K,dev,179172,freesound:179172,179172.wav,0.98059,44100,0.451497,1.0,0.207234,5.571603,57.410738,-45.0438,-11.3627,0,11628,1a13ae6faba6864d583adcd6d85f8c51f3aa8d2b18c368ade9471a7b305861f7,ce2e98c5b82934d47da5fb1d4c4f837ef09dbd06830959792692e56cddedd248,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179173__0143__r0.wav,glass_breaking,FSD50K,dev,179173,freesound:179173,179173.wav,0.458934,44100,0.17712,1.0,0.39542,2.904909,17.524072,-55.4793,-13.9743,9627,14234,0879ebe73caf45eea8ad4e6cb608c197f453957d961320ab54e27fd73da687fc,13b07d486371a0f2f141de32bdfab2a50c4521f41605db43883ae8b9b9802f10,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179174__0144__r0.wav,glass_breaking,FSD50K,dev,179174,freesound:179174,179174.wav,0.742993,44100,0.197075,1.0,0.397937,1.461662,14.483287,-53.2923,-10.0868,8858,2476,59cd10e6b18b32c42c38e0b02388264468f95d01febf5c6bc3297d72a8490d85,d9f5e558fa6509a772edc72a97b73b244eab20fe8a534e39496e688bc492b630,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179175__0145__r0.wav,glass_breaking,FSD50K,dev,179175,freesound:179175,179175.wav,0.561882,44100,0.207052,1.0,0.297868,5.305409,29.528176,-39.451,-14.2548,4005,15316,2b3d3b196826faec8d93c9f7e2614fd4bee5b465b5e3a75de997c2e9b9e1efb7,1a494a54a7f901788b7ebff1579397094c223ac14a0fbbe471f130d1836e2798,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179177__0146__r0.wav,glass_breaking,FSD50K,dev,179177,freesound:179177,179177.wav,1.185646,44100,0.990272,1.0,0.256871,5.306877,30.344168,-58.7881,-14.6675,0,24156,b20be327ab2eb7102f5e23eb12c51db185a212e15cdd435770b65ac1ac481768,9f66353c8e33a6ea2e7b89d302ca07c24a170ad88d493284ab1f27f6b79430c0,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179227__0147__r0.wav,glass_breaking,FSD50K,dev,179227,freesound:179227,179227.wav,5.695828,44100,4.282789,1.0,0.209569,6.282846,21.571476,-45.1853,-15.1635,0,0,63e17c265b08968d4c08fe59fca1a800627c1ae9a6b568dc360c46152c1b1c7a,082a75805b34c5fea30960c77c6566a8a0b1c14783f8cf5e9b069f3233a592d0,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179228__0148__r0.wav,glass_breaking,FSD50K,dev,179228,freesound:179228,179228.wav,8.166145,44100,2.721338,1.0,0.224535,6.239499,34.111847,-14.7661,-13.9587,0,0,49cf00e5f225abf1f3292de50d380530e06cee0610aaac0a2c71c3545f936070,1e10bad1f0123484980dea32368ff480f8a4b8b136f8c8f10ee0976a9d3bc6cd,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179229__0149__r0.wav,glass_breaking,FSD50K,dev,179229,freesound:179229,179229.wav,6.430204,44100,0.396621,1.0,0.422653,6.474579,42.201426,-25.9017,-10.4936,1148,0,b383b532980739cd0cf618f921e4e57f80f29b0e133a569294dcec5e2e400cf9,151715274de8251e888899da1446f9c61440d07c27bddcc0f4adc4984d572bd4,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179230__0150__r0.wav,glass_breaking,FSD50K,dev,179230,freesound:179230,179230.wav,4.28644,44100,3.38483,1.0,0.425465,6.189579,22.545908,-41.1604,-11.141,0,0,82f9beb7239c174f676aa8431b1cda28d0563ad57fba8bc4cf49e9213a1cb2bc,f7b6b746a5f55d11d9cfb88577143651eff8f93764bf0e3211dfe32e3b02986d,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179231__0151__r0.wav,glass_breaking,FSD50K,dev,179231,freesound:179231,179231.wav,7.058322,44100,5.988912,1.0,0.370204,5.647914,35.3235,-55.8745,-15.4462,0,0,09b3197787e9cc54699167c047e62776c24278c64a29e46a71db9a369064444c,6f8c7c43793610b45482399c32edcf949d767db599d668bff718a9f2416583de,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179232__0152__r0.wav,glass_breaking,FSD50K,dev,179232,freesound:179232,179232.wav,11.013537,44100,7.385737,1.0,0.328617,6.698602,65.351921,-16.1769,-13.1262,0,0,8b02a8751463642630c137eecc58981c951fb12e66dd7bede6352489264a9e64,bae3343789ab0aaf9dbdddad4105861daaf70c7a229a0709959ebebed7a1568b,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179233__0153__r0.wav,glass_breaking,FSD50K,dev,179233,freesound:179233,179233.wav,4.454671,44100,0.406599,1.0,0.431066,5.749072,28.718944,-41.3722,-13.8841,1079,0,57effb690f486b4daf6fb2ada6bc2b97a88cad25279403d7072ab548491dae6d,bbda330789ee102c2a4ad111a203b2d279d2ad204ff2909a5fea86a9e2ab890a,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179234__0154__r0.wav,glass_breaking,FSD50K,dev,179234,freesound:179234,179234.wav,8.352585,44100,4.776667,1.0,0.341837,5.886127,11.937573,-48.5078,-14.1863,0,0,78f2b553497689cd12eb9bc7d16b307aa5111238b46315e4c8c30b3ece23eeba,a50b3c2ec22b0e6230d6647f97c0f2c22d75b55d06376f797c5b55743849b3c0,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179235__0155__r0.wav,glass_breaking,FSD50K,dev,179235,freesound:179235,179235.wav,5.471338,44100,4.666916,1.0,0.294422,5.068615,23.690542,-51.0498,-11.072,0,0,f26e3931111c58a905ea4aaba33a24a1433e342fb8677fe42c6dc12c29615243,b0fde8d4bd6607aa651ce2025dafd3bdbf1f9a93d422bd735eb3790542bace94,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179236__0156__r0.wav,glass_breaking,FSD50K,dev,179236,freesound:179236,179236.wav,6.931769,44100,0.955351,1.0,0.225238,6.040042,31.655388,-49.2437,-12.4092,0,0,30c6bbe6b913d217c4d36a178d581b2f2f84d59365e702328287e85c5e2999f0,401e440e6eb9527af037a6dda4366fb4caf75ac4bfbd6233d2d43a8f119acddc,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179237__0157__r0.wav,glass_breaking,FSD50K,dev,179237,freesound:179237,179237.wav,5.01873,44100,0.241973,1.0,0.407937,6.434538,16.788342,-38.3894,-10.1949,7319,0,6fc2b06cf216e2249a557226a4163c5243a245e1ac8ba4b0f57381eacee476e9,1862d0f3671e1c7441b758dc715adc555550c7d99e7d09c6baff6e0df6b8019e,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179239__0158__r0.wav,glass_breaking,FSD50K,dev,179239,freesound:179239,179239.wav,5.706757,44100,0.92542,1.0,0.291202,6.952238,25.594572,-41.2215,-11.4434,0,0,5d7467137984fab33e16d10406c1adf381bb050ff2d37ba4a93c9ce8163163ec,be6de044dec7beef0362aef89e1ed210866b63bef073f6e88a0d8db877537974,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179240__0159__r0.wav,glass_breaking,FSD50K,dev,179240,freesound:179240,179240.wav,3.407279,44100,1.74356,1.0,0.218707,5.793097,38.550904,-20.5385,-12.8534,0,0,c736049ce8ee4821f1ed6b4461513b171986bb8a04ecd8a7a02018b9d86ff576,f4889522355ebf18a6002dec4ee966c321f37324d1496764a7a5d7dc7b3fd9fa,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179241__0160__r0.wav,glass_breaking,FSD50K,dev,179241,freesound:179241,179241.wav,7.448957,44100,2.496848,1.0,0.28873,5.637101,15.160678,-15.0336,-12.8212,0,0,c4926a8048f944c51c21fa24e1f9065aacdd86ac3f84ba47f10d1753dfc329f7,5b8667b1a2c259474c724f969d4a33987d51585fd9bcd9e2a134fdb74bc232d8,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179242__0161__r0.wav,glass_breaking,FSD50K,dev,179242,freesound:179242,179242.wav,2.527075,44100,1.583923,1.0,0.209206,6.412235,21.548922,-36.2436,-20.1586,0,0,d029f2434bed2f3a01aba0d9c5ca86ffcfaa0919b84e34d5a5821cdd0409225e,c0e695f486811eed8cda1c90df2309519894389c77880d0db57316cabb2afab7,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179249__0162__r0.wav,glass_breaking,FSD50K,dev,179249,freesound:179249,179249.wav,4.774467,44100,1.563968,1.0,0.424059,4.740303,30.928669,-13.5607,-10.2903,0,0,e4b2079a2e77321ee059cad571b4dafcfc1a818204209383568708b00bde533b,54561eeabb9811d67343d81b12aaa73f40fea6dcf1c93c8ca6d2b116af7f46a8,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179250__0163__r0.wav,glass_breaking,FSD50K,dev,179250,freesound:179250,179250.wav,7.285397,44100,4.437438,1.0,0.246395,6.45254,17.727857,-54.6189,-10.2132,0,0,e0ac552c098d85a51a6dceb4b387120acce81f5290cf6d81c93d822907665ea9,f8db1decc4ba9a3c961ea65005e00f687aa9716a39ce6244fc622bf3050256ee,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179251__0164__r0.wav,glass_breaking,FSD50K,dev,179251,freesound:179251,179251.wav,6.480726,44100,3.659206,1.0,0.306395,6.398012,13.875077,-26.3666,-8.9837,0,0,367ee945f576553554f75a2ee491ad348d866d3815dd6b42104e9265ea5e0bd8,ec9d2bae69da99d4233c74e82bbf0a8180756b6ef951aa7ed3c051ed0e26b136,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179259__0165__r0.wav,glass_breaking,FSD50K,dev,179259,freesound:179259,179259.wav,5.691655,44100,1.359433,1.0,0.271066,6.979778,68.568818,-56.9088,-12.1697,0,0,2a771bc435328a3a20c428ee98ed5e211f83a62df2902d39170e6f1f8e02c2cc,53d6f0fd091b20343729a7a7c1180445463a68c1ef1b8b7f0f5567066550e504,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179263__0166__r0.wav,glass_breaking,FSD50K,dev,179263,freesound:179263,179263.wav,2.422902,44100,0.222018,1.0,0.429184,5.850748,15.302474,-41.1766,-17.1873,9136,0,49808ae5803865faba35783d63aaadd02dabffa6088818f635370c70d4e963d6,5d9025a7258598e860598225994790797fa0877bff23ccbe1eecd625961988fa,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179264__0167__r0.wav,glass_breaking,FSD50K,dev,179264,freesound:179264,179264.wav,4.617687,44100,3.539478,1.0,0.249705,5.801174,22.559227,-27.717,-17.1501,0,0,5e5dc43d4345cb8f26e0b1cfcc43ad3bf4aad95742d4a5eb249759f438e1d449,14f3cfdacfdef9fde4d697319665139372ee1508dd42b3ec4361cc41eae7cb01,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179265__0168__r0.wav,glass_breaking,FSD50K,dev,179265,freesound:179265,179265.wav,4.830204,44100,3.260113,1.0,0.351497,7.094289,21.956879,-10.5862,-7.5806,0,0,c696628650adda0bbe978288a81934af135ebc437c161c5bc81541da9cd8147e,7e3cbe5839e891eda43b4cbf2b47d7bdb3d757cebabc9e5080eb7ed88d8579e4,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__179267__0169__r0.wav,glass_breaking,FSD50K,dev,179267,freesound:179267,179267.wav,8.509365,44100,0.391633,1.0,0.331224,8.045455,21.059302,-48.6695,-30.9103,0,0,9795773f35432d163d2844a539d6a76d6b13f7de122b00f777abab1f22eaa38a,1c076558b6b480f6535888019d702163344307b15b6d95341c2a5a0725b1e3d0,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__186531__0170__r0.wav,glass_breaking,FSD50K,dev,186531,freesound:186531,186531.wav,8.312744,44100,0.446508,1.0,0.330136,10.0,18.10673,-90.6997,-65.1625,0,0,2d02b0f48067ab6d60b7527a5a3173871135dc9d522567b4ecf912fd5ed6b64b,12b6e1716fd21e3c5b069ad1c13e7bbed702d2647d7d129dc77b747f47b4c63a,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__188224__0171__r0.wav,glass_breaking,FSD50K,dev,188224,freesound:188224,188224.wav,6.250023,44100,5.604785,1.0,0.214649,6.272264,41.811943,-11.9003,-1.9752,0,6179,e9e32bc382396f913a57b21e1051dafc7292f869722ef0c6b2d8e10156f54e95,ece5041d61dcd5651653d4a06a40bf27428a0e4aaac07d2ef700414cccdcb88e,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__188225__0172__r0.wav,glass_breaking,FSD50K,dev,188225,freesound:188225,188225.wav,4.25,44100,2.905918,1.0,0.18932,5.629478,10.956279,-5.9291,-1.0581,0,0,7edc93773fc360b35b058b36ef15376c2845e034a5b7e3f87d5d18ddc55f3279,9a994b3ff9bb7aac2118e3ef72871f4d5795919e4362c1ebd6794645af5cfaf6,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__188226__0173__r0.wav,glass_breaking,FSD50K,dev,188226,freesound:188226,188226.wav,10.321633,44100,7.665102,1.0,0.198776,6.035617,9.729304,-33.1445,-3.7526,0,0,5c0f9bde5f938a70e4dbfdb1d55ee15dc95a11d0dd1a49b187a9ade3f91cb273,ca829666fb01dbea7ce6a6e96590aa34f081c497076863b4c45c91f4f3bebb33,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__188518__0174__r0.wav,glass_breaking,FSD50K,dev,188518,freesound:188518,188518.wav,3.518549,44100,0.276893,1.0,0.292676,8.0,17.023408,-61.2186,-30.8275,696,0,6573683bafb5d865d8d09c3b3f492f7a45a4554e0a553b7ad64f90e8b3b68091,d58d2e92c8f8f0a1e1f07e89d24f3c621aac1b271f8302b1edb225d8cffb9b9c,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__188524__0175__r0.wav,glass_breaking,FSD50K,dev,188524,freesound:188524,188524.wav,2.972222,44100,0.122245,1.0,0.349048,7.642234,18.289819,-58.1988,-31.1436,10002,0,068a80da922d9ee51d444c7735ff9216719014628dc4c2f0c9ab0c025d6a122a,07d2156504a82b6c103e9da0ac1ccc6758f6dd8ebf32b381de71923d21ced2db,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__188903__0176__r0.wav,glass_breaking,FSD50K,dev,188903,freesound:188903,188903.wav,4.0,44100,0.496395,1.0,0.203651,5.235376,13.438088,-19.5122,-13.3288,0,0,1f62a72f223e5e2fdd0b39543b123af9b18f11da92be3791f695209ace78129d,551b93b5afcf7a03e14b20570062e8a2c3d1844182a1c611f4204b78c098b61c,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__191489__0177__r0.wav,glass_breaking,FSD50K,dev,191489,freesound:191489,191489.wav,0.541542,44100,0.261927,1.0,0.377438,3.421825,17.93696,-51.6059,-11.7276,5094,15124,a8f5c58abab70ddfe81a5a10c7d8487dc9d74263585e369f65c0e3a29d6ba561,8a6a1d1be8ecb04eb34d5eba8a201b8c23be1650690337f1b395e6486e39a873,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__192060__0178__r0.wav,glass_breaking,FSD50K,dev,192060,freesound:192060,192060.wav,15.451315,44100,1.344467,1.0,0.319048,6.174881,28.362078,-39.8201,-4.5636,0,0,4f313b9d367907aa016e7351be0176a36f0d552f09339a7f4c3ddece6ab8284a,09ea77a2d67b3e2bea575b58fa6fa199e032f890c6e833ec257f102c6194b5cc,energy-spectral-flux-v1,421,source_amplitude_preserved_no_normalization
