slice_file_name,freesound_source_id,source_group,source_author,source_url,dataset_license,fold,start_s,end_s,salience,relationship_to_b0,eligible_for_b2_training,exclusion_reason
7068-6-0-0.wav,7068,freesound:7068,Sonic,https://freesound.org/s/7068/,CC BY-NC 3.0,8,0.971344,3.160567,1,new_source,true,
76089-6-0-0.wav,76089,freesound:76089,Tito Lahaye,https://freesound.org/s/76089/,CC BY-NC 3.0,2,0.433166,1.013356,1,new_source,true,
76090-6-0-0.wav,76090,freesound:76090,Tito Lahaye,https://freesound.org/s/76090/,CC BY-NC 3.0,2,1.331177,1.809629,1,new_source,true,
76090-6-1-0.wav,76090,freesound:76090,Tito Lahaye,https://freesound.org/s/76090/,CC BY-NC 3.0,2,2.100944,2.473288,1,new_source,true,
76091-6-0-0.wav,76091,freesound:76091,Tito Lahaye,https://freesound.org/s/76091/,CC BY-NC 3.0,2,1.30469,1.714005,1,new_source,true,
76091-6-1-0.wav,76091,freesound:76091,Tito Lahaye,https://freesound.org/s/76091/,CC BY-NC 3.0,2,2.255494,2.673336,1,new_source,true,
76091-6-2-0.wav,76091,freesound:76091,Tito Lahaye,https://freesound.org/s/76091/,CC BY-NC 3.0,2,3.125287,3.321417,1,new_source,true,
76091-6-3-0.wav,76091,freesound:76091,Tito Lahaye,https://freesound.org/s/76091/,CC BY-NC 3.0,2,3.67104,3.850115,1,new_source,true,
76091-6-4-0.wav,76091,freesound:76091,Tito Lahaye,https://freesound.org/s/76091/,CC BY-NC 3.0,2,4.212529,4.378813,1,new_source,true,
76091-6-5-0.wav,76091,freesound:76091,Tito Lahaye,https://freesound.org/s/76091/,CC BY-NC 3.0,2,4.485405,5.099377,1,new_source,true,
76093-6-0-0.wav,76093,freesound:76093,Tito Lahaye,https://freesound.org/s/76093/,CC BY-NC 3.0,1,3.2671,4.13887,1,new_source,true,
76093-6-1-0.wav,76093,freesound:76093,Tito Lahaye,https://freesound.org/s/76093/,CC BY-NC 3.0,1,4.586976,5.222472,1,new_source,true,
76094-6-0-0.wav,76094,freesound:76094,Tito Lahaye,https://freesound.org/s/76094/,CC BY-NC 3.0,3,0.978498,1.888797,1,new_source,true,
76094-6-1-0.wav,76094,freesound:76094,Tito Lahaye,https://freesound.org/s/76094/,CC BY-NC 3.0,3,2.763515,3.801315,1,new_source,true,
77246-6-0-0.wav,77246,freesound:77246,Tito Lahaye,https://freesound.org/s/77246/,CC BY-NC 3.0,1,2.329836,3.657301,1,new_source,true,
77247-6-0-0.wav,77247,freesound:77247,Tito Lahaye,https://freesound.org/s/77247/,CC BY-NC 3.0,5,2.802008,3.454014,1,new_source,true,
78776-6-0-0.wav,78776,freesound:78776,knufds,https://freesound.org/s/78776/,CC BY-NC 3.0,3,0.094899,2.613121,1,new_source,true,
84254-6-0-0.wav,84254,freesound:84254,Tito Lahaye,https://freesound.org/s/84254/,CC BY-NC 3.0,5,0.314041,1.369388,1,new_source,true,
86278-6-0-0.wav,86278,freesound:86278,Tito Lahaye,https://freesound.org/s/86278/,CC BY-NC 3.0,1,0.242924,1.384127,1,new_source,true,
87562-6-0-0.wav,87562,freesound:87562,knufds,https://freesound.org/s/87562/,CC BY-NC 3.0,9,0.0,3.044845,1,new_source,false,reserved_urbansound_fold
93139-6-0-0.wav,93139,freesound:93139,CGEffex,https://freesound.org/s/93139/,CC BY-NC 3.0,5,1.091134,2.538287,1,new_source,true,
