dataset_role,filename,category,source_dataset,source_partition,source_id,source_group,source_filename,source_duration_s,sample_rate_hz,event_time_s,window_duration_s,event_offset_s,peak_score,peak_prominence,peak_frame_rms_dbfs,recording_max_frame_rms_dbfs,left_padding_samples,right_padding_samples,source_sha256,derived_sha256,algorithm_version,seed,amplitude_policy
train,glass_breaking__fsd50k__dev__321139__0044__r0.wav,glass_breaking,FSD50K,dev,321139,freesound:321139,321139.wav,3.335601,44100,0.122245,1.0,0.214853,3.186465,19.507673,-45.4014,-9.7032,4084,0,b900bc1f0df6d0290d23ced4ca51638404b8ac122e915541197a156ebd76d2f6,0d2c4f65e5c02670827d036988f05a0666465aa56dab125485c5051167da2c0b,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__322602__0116__r0.wav,glass_breaking,FSD50K,dev,322602,freesound:322602,322602.wav,1.464036,44100,0.730862,1.0,0.127438,3.615214,12.635314,-60.2886,-16.7552,0,6147,1df16d652399f0d4b760bb6dea575fec1c218c6b18303fd71cadd0bcc1585777,1524fea0f78be4ea59d80ba189adb5ae9d938385fa10d554d275f79452987542,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__322603__0038__r0.wav,glass_breaking,FSD50K,dev,322603,freesound:322603,322603.wav,1.772925,44100,0.092313,1.0,0.151361,4.61612,10.639153,-35.6326,-0.3061,2604,0,d1b3c939eac266e7534ba3d010ac72ff559382f6493d5e1d9e5b2868a816b491,9c5da1fe743110ca483680fe36903cb9fb6d982bc68e9e0971d153c3da0ddd75,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__323077__0062__r0.wav,glass_breaking,FSD50K,dev,323077,freesound:323077,323077.wav,0.766213,44100,0.012494,1.0,0.208549,6.949688,4.864376,-14.6689,-8.4147,8646,1664,960c88327112e71e976804d5196a57650c4c501def50dfe330cb080248635e28,982ddb49b04f2d258d91d208e43277f22798f836425ea27714b0c9e400b63a92,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__324645__0027__r0.wav,glass_breaking,FSD50K,dev,324645,freesound:324645,324645.wav,10.626417,44100,2.93585,1.0,0.206871,3.385184,10.583497,-29.2082,-9.1833,0,0,75ec52f09fb585e4ac62581b6934b49c07246f50c42d8a195ceeee6af17ea6de,ed193668343199fc8f32adfe38e65ea62d88620b4ce6866943abf9052d62a05f,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__344265__0048__r0.wav,glass_breaking,FSD50K,dev,344265,freesound:344265,344265.wav,1.753107,44100,0.945374,1.0,0.144467,4.645334,15.46662,-9.8582,-3.3904,0,2108,679137f8e19a0420073f30c1da8740914e4e6ea5b423df8a925c6d621d6e94cb,fb3541777548ad50d3489e6ec1e7177973a1a0bc88b3d30f31fa25fd475ecd54,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__344266__0182__r0.wav,glass_breaking,FSD50K,dev,344266,freesound:344266,344266.wav,2.78644,44100,1.03517,1.0,0.123379,3.712496,14.094268,-14.2604,-3.3679,0,0,777c8aa0c25ac68a66e76619f506c9cbbc582c43fac854df15eaccfa12487ee3,fb8ff2afcb6ca3c5f6672ba0fc65809a5a6375e7b2ab0bc51ec6fbd1e651119b,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__344267__0147__r0.wav,glass_breaking,FSD50K,dev,344267,freesound:344267,344267.wav,2.308322,44100,0.416576,1.0,0.130136,4.727644,46.841544,-8.053,-3.6905,0,0,3b6befc5aaba83d2de4f328ff234bbdeb2bd5fb19a9827559cd42b264ea9e1be,6fc009d06503167121e66fb1d77877090520f0884c4303f9f6e9e953ccca28d9,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__344268__0123__r0.wav,glass_breaking,FSD50K,dev,344268,freesound:344268,344268.wav,2.078776,44100,0.197075,1.0,0.179909,3.327197,14.309363,-17.4001,-4.8669,0,0,2e38efa151f141eaa2b21d0c706d2d1fc9a614eab2e8c57cf02c07b18d259bc6,d3b94d07928e2e01463ef5669640d0d6c66fa8cb8154d785d62261ae1d40842a,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__344269__0165__r0.wav,glass_breaking,FSD50K,dev,344269,freesound:344269,344269.wav,2.846327,44100,0.985283,1.0,0.183537,5.594436,24.541135,-17.3038,-4.4762,0,0,1122f631e0e76d4ce3f372476d43db86ef4268cec690083108be542340101c31,75eab8fd6334621a72dc2c5726208ada349ab637da6e6cb0521862b76659c8f2,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__344270__0090__r0.wav,glass_breaking,FSD50K,dev,344270,freesound:344270,344270.wav,2.620431,44100,0.376667,1.0,0.125737,4.028697,12.802435,-13.1237,-3.357,0,0,2609a2ad5751c688b49e084dacd4c47dc5d083abe1bb5aa5e48b5d18fc3281a9,a1d2827bcfbade913d509c75b8ff2165d07f7d308313f00aa5c06c47091c3672,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__347496__0158__r0.wav,glass_breaking,FSD50K,dev,347496,freesound:347496,347496.wav,10.294807,44100,0.511361,1.0,0.221315,4.424419,8.071529,-35.433,-10.7853,0,0,134741827b07bffbc4f7f5b1661461a49fab27a07dba48f2bf3c1ad2dee1e570,a3a1e5a96dc09998126f3f63c8477d49e653626786c9e84f2127b51424242356,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__349240__0082__r0.wav,glass_breaking,FSD50K,dev,349240,freesound:349240,349240.wav,1.107596,44100,0.087324,1.0,0.130272,4.105306,21.85789,-12.894,-2.3143,1894,0,7426c80b0fade0aabcb7ee8de5b40c6294df4f51a38088f20cfceb17c64200d1,cf5cb08aecb9ad9a4e28aecc14408d3378af045f82073d8185b48fb86e87eb0e,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__349905__0025__r0.wav,glass_breaking,FSD50K,dev,349905,freesound:349905,349905.wav,5.112018,44100,2.032902,1.0,0.17195,3.570039,6.888656,-23.1518,-19.9081,0,0,88945f4b9de6f1f691b340c132d5aa5b1479af78fc3ea9ba4a183614e4ab9a9f,19a1e193f1931e87de8dc40340d47897f08ac1efcf9345393f7d0b1351c89e78,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__362238__0073__r0.wav,glass_breaking,FSD50K,dev,362238,freesound:362238,362238.wav,15.361224,44100,1.723605,1.0,0.200476,9.190988,121.88493,-20.474,-9.285,0,0,f44649668061539fc23c53da97d14a9e9762e74fbffe860a4fa59981707aa6dd,0e605d3c70ec74d1f5400562d51e958405e2a235c2256357ef5b616b4d73f5c1,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__367770__0026__r0.wav,glass_breaking,FSD50K,dev,367770,freesound:367770,367770.wav,25.84,44100,1.469184,1.0,0.167982,4.125982,8.879169,-12.3438,-5.1252,0,0,b81179a036ed5869693ae239de0931ee207f5c3e151f407caa24921a5e407c97,1bfffcd2bc5d2bb26ec81092b6f4d280b43a8a06f7c0bb7a12ef82ecfdaff0da,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__368328__0187__r0.wav,glass_breaking,FSD50K,dev,368328,freesound:368328,368328.wav,0.400091,44100,0.17712,1.0,0.151406,0.908265,3.288296,-27.8388,-15.4606,0,27590,145d99869bf8e7e8f3ee535634e984dab89aa9b66f67b87d96748512d0d8ee8c,ec03909c47d48327f81953086fd0373e711886411deac093d1395cccbd81463e,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__368337__0170__r0.wav,glass_breaking,FSD50K,dev,368337,freesound:368337,368337.wav,0.356961,44100,0.012494,1.0,0.183583,1.514169,9.515069,-19.6538,-19.5494,7545,20813,e197d4d682ad8f688f0ead3fd61298a6f629da1e71e73ea07dbfa5effed06ea2,b12b78e86cf7d47cf74e58b4beb50cddafe0fb7cc64b1ffdb966cb5b96085760,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__368342__0104__r0.wav,glass_breaking,FSD50K,dev,368342,freesound:368342,368342.wav,0.883039,44100,0.042426,1.0,0.154422,3.661507,2.832036,-21.7824,-17.5574,4939,219,d02aab80417b065f1fca2ffaf959364259cf6eb87d03de7ba3e48dc88ef72e1b,b1f215249008d480a50d2d508aaff8c895c755565c8f69a933d4093edf5aa11b,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__368345__0153__r0.wav,glass_breaking,FSD50K,dev,368345,freesound:368345,368345.wav,0.424966,44100,0.012494,1.0,0.216463,1.166511,3.933478,-19.2013,-18.7612,8995,16364,f658fff8b233645d821c24291e7e8b960b8245cfff031e65263617a95e3b8cc2,29c5fb98c670ab6e967f5800e9634af65fb4f46bebd7ef8476b69339d2ca9b4b,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__368350__0130__r0.wav,glass_breaking,FSD50K,dev,368350,freesound:368350,368350.wav,0.436825,44100,0.152177,1.0,0.174059,1.16091,3.510403,-26.9105,-22.1775,965,23871,c69c6280df95fa00673b01907d2efd72bc0fa1f3fbb4ea2337e08a4b9861d2a5,4bb1d24997da20101f8c8ef935cc365069bc63d1f10dd859695d4829d0beb3fc,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__368354__0065__r0.wav,glass_breaking,FSD50K,dev,368354,freesound:368354,368354.wav,0.399683,44100,0.261927,1.0,0.2461,0.795342,2.509737,-37.6853,-16.2964,0,27172,82e79c1ab4bbceb988cfe2912a919554e7c84cb19e788a5bc429603fde551495,cc7682ce3d2a5d4a690540da441967c4551dc174405fbbf17e436a308c97ffef,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__368905__0084__r0.wav,glass_breaking,FSD50K,dev,368905,freesound:368905,368905.wav,13.994671,44100,4.751723,1.0,0.164444,4.991342,26.673386,-15.4699,-11.2313,0,0,b3645d3f8d54b92ec5029fd9ec75799be12b9896f86471703ee59e9ee0c50a05,281d89db722f97220f989582206dd54b67c23eef5b4415e3a393cc59d76bfebc,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__368944__0040__r0.wav,glass_breaking,FSD50K,dev,368944,freesound:368944,368944.wav,27.738254,44100,5.17576,1.0,0.207732,7.367965,74.78449,-10.586,-6.5815,0,0,7f5f3197a06054db5cfe574af23a245cf142b3ae6de3c3f31ed857a2669b53b1,1b906f91d7652ac169d39dfd5e1e76e35fe4be41c14452c348b56e59c411e817,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__378285__0063__r0.wav,glass_breaking,FSD50K,dev,378285,freesound:378285,378285.wav,4.12,44100,2.147642,1.0,0.223152,9.292078,20.632572,-37.7625,-20.2341,0,0,740b5356c1c435f987cc072c7751d54b832155a2e686a3da4b73990a90f30aa3,28b1103fcb822c0803533fd877a7d4daadc91b21f8e8dde5afe11ccef8389d65,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__378289__0102__r0.wav,glass_breaking,FSD50K,dev,378289,freesound:378289,378289.wav,3.2,44100,2.012948,1.0,0.243673,3.770385,23.810997,-38.9795,-20.5833,0,0,133cd8e9e8667fb2091ca3c91163b4d037fbca786d795024a5c8961406c32992,df3b5a5416357b5c7aeb4e26fd33869f4e52d9509392ce009a8d4142f9325a6b,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__383978__0036__r0.wav,glass_breaking,FSD50K,dev,383978,freesound:383978,383978.wav,0.770748,44100,0.097302,1.0,0.127166,4.228112,5.713535,-27.6221,-12.937,1317,8793,bbe78d6c794875453b214cae43e6ca5b1d7ecb96df125f23bd2755fc1f5e5b6f,cfb3825c3a0850fbeca8ab1e681c8fd9a8bc09dda831e380ae66f9df3dc23dbf,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__383988__0141__r0.wav,glass_breaking,FSD50K,dev,383988,freesound:383988,383988.wav,0.473628,44100,0.012494,1.0,0.135034,3.693321,5.128529,-31.8429,-14.8367,5404,17809,9f606e48213e49b4573d15f652d17aff2eb11f7fb0f9c603a8d0ae02b74283c9,ec5841f183c9a4f3888f9d16f314690f1507e3f4cb51b69baf2b260e9faa7e48,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__387349__0060__r0.wav,glass_breaking,FSD50K,dev,387349,freesound:387349,387349.wav,3.260295,44100,1.214762,1.0,0.219342,4.421977,47.981129,-35.9663,-3.5683,0,0,e2910aef5a4993e380c24e78d73425be5db05d263e4d46ba2e6a35f6033fb559,1a4a19b7d6e36e8d0dd9f37a56e7135c87a056eb1f736ab3596d5e2a82fdbdbe,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__389793__0098__r0.wav,glass_breaking,FSD50K,dev,389793,freesound:389793,389793.wav,2.252789,44100,1.264649,1.0,0.198821,3.179997,8.401207,-68.2067,-24.4699,0,0,25247a8fee337f892bfa0458cc64730b431b95105c0e4e37999eb3d041c4f299,a0e285be6d19fd25af00824eaf22f7f3ce482dfd6d5e52b882015967cea95309,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__389804__0057__r0.wav,glass_breaking,FSD50K,dev,389804,freesound:389804,389804.wav,1.0,44100,0.321791,1.0,0.136395,4.104028,9.617861,-13.4031,-12.5487,0,8176,3d7efb0ea4e19f5d380ccc0b332876e695af6ab002d5ab0d1878d3c039d10550,308867343706adea94e2823ff4fa9dbd7e13c523377d7d55ef50a0cc15480341,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__390705__0157__r0.wav,glass_breaking,FSD50K,dev,390705,freesound:390705,390705.wav,0.757551,44100,0.077347,1.0,0.130998,3.411134,5.153969,-11.4448,-11.4448,2366,8326,d4aad51d684644c0fa28159cc4522f736cbbe62776c22ef8e4c45440077c479f,f9d4b03ca4b422e32a58bd5b53c3a9f42685df03dfc823d0a013ad9d5af95b31,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__390707__0191__r0.wav,glass_breaking,FSD50K,dev,390707,freesound:390707,390707.wav,1.593469,44100,0.561247,1.0,0.240839,3.378563,5.362967,-11.1193,-8.6069,0,0,7a58a98333683af159eeabc384090d7a013e1af0f68880a5cdb8ea0f456768dc,141977b7229b2ba595326fc1c31531f23bc4e412e7dabbc827321ddb294704b8,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__390708__0108__r0.wav,glass_breaking,FSD50K,dev,390708,freesound:390708,390708.wav,1.358367,44100,0.66102,1.0,0.209184,3.43474,6.705591,-6.9316,-4.1035,0,4122,f36fde75b5b8325b6b8f19c6dd553103479b30231785c6c6d64013b63506fc82,c16339dd23b24ca64f391e7e9ad9dd41ac5504b39612cf59eb8847d98fe6c856,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__390721__0072__r0.wav,glass_breaking,FSD50K,dev,390721,freesound:390721,390721.wav,2.089796,44100,0.631088,1.0,0.212721,4.348405,6.656789,-24.3481,-10.3928,0,0,3f4a7f6d448619eab44958ef3a3b7f173b80f1a4f2460802209c0826712f1339,b293453b4998cfed1658106d0397f731f2abad9fcc08dc6ac32a7a3e2c251060,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__390722__0174__r0.wav,glass_breaking,FSD50K,dev,390722,freesound:390722,390722.wav,1.358367,44100,0.426553,1.0,0.241587,3.194323,6.048163,-11.7733,-7.9489,0,0,abb854f29344f123d13e8517ec77545a37a272476efad1df7657b1e87c59e997,5d8e36fee69f3b49d69fb99837e3f2a0021a8ca37e54118b3386bf560ffdff6e,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__390723__0134__r0.wav,glass_breaking,FSD50K,dev,390723,freesound:390723,390723.wav,1.07102,44100,0.346735,1.0,0.198209,3.768084,5.609082,-11.57,-10.0267,0,3418,b2fce049735a825b81da7bf4ffdde5997f3d6742a45373692326cb0137c7404c,eae82e316e93cd53f1e8a367a84f41f0dfb54b55187dd2e1dcd8085f97993309,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__406256__0115__r0.wav,glass_breaking,FSD50K,dev,406256,freesound:406256,406256.wav,2.355397,44100,0.466463,1.0,0.170454,6.102122,74.850982,-38.8874,-9.7358,0,0,a84c1817c0a3dcf918b58e4d07002d23ebd63d79e926f2bf2a7b40ee193f9678,1249e6aa7f59f890947e385a11a3d28e49da782670742f98fdbd7073492e67df,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__406257__0081__r0.wav,glass_breaking,FSD50K,dev,406257,freesound:406257,406257.wav,2.355397,44100,0.466463,1.0,0.201247,5.9784,86.579785,-38.887,-9.4989,0,0,58d0d53a36ddeb6268fd0343001cda8a3d08f725009ccd923a32789457cdd548,d9302fddd98c3f189b976e129675c327314307d7dbcf68f85043d9d988d0db2f,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__42900__0161__r0.wav,glass_breaking,FSD50K,dev,42900,freesound:42900,42900.wav,1.637914,44100,0.182109,1.0,0.174218,8.752004,183.235813,-38.2282,-22.2156,0,0,04ceab2be6b3c4193a451d6b320aa0f4fa2dc1db0cf252cc73cc1923cc1f863c,b399c743719ca62bc717b39b00c082ff9e2fb4f1fb74fcd4dc7f53c47ea80dff,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__42901__0034__r0.wav,glass_breaking,FSD50K,dev,42901,freesound:42901,42901.wav,2.635578,44100,1.075079,1.0,0.181746,3.360796,11.658785,-33.2656,-6.0179,0,0,d4c1558a6a623999467288d809ad75bb26d119db0d13e02a20d898b43dfb8b4e,f14d17850eb7f3a0e073105b49e4a086cc3a88d6daa6cb42710b75b0cb2f4ce7,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__42902__0178__r0.wav,glass_breaking,FSD50K,dev,42902,freesound:42902,42902.wav,0.975374,44100,0.032449,1.0,0.121497,4.99989,28.734739,-9.2282,-8.3399,3927,0,c1ea5490c63b8bf94523ba731a7f18a5d15fa6bccd205641df2d4cd44f71ac31,620a9e1afce542067928ae0b6176650a4d512124adaf9e51ff23de82da284a2e,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__42904__0139__r0.wav,glass_breaking,FSD50K,dev,42904,freesound:42904,42904.wav,2.153968,44100,0.042426,1.0,0.155533,3.642934,17.96785,-7.7847,-6.0562,4988,0,24f8e7e5c3fc15ee0fd7178a2d4d56770cda413d0b0f9c65f868797ec344b7a7,2583d86f14e14c7d9d47ed26e1b5ceab8d352eafd2136edcd1d580057bcaf34a,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__42906__0079__r0.wav,glass_breaking,FSD50K,dev,42906,freesound:42906,42906.wav,2.322018,44100,0.157166,1.0,0.13542,4.147752,25.423597,-9.2368,-6.6352,0,0,7ea5d22883c76090dfa215057150e13cff78def6eee5a8861ffdb68557da210b,50ac4257ee7ecb9e8bf337122c80f48b4c481778d39b2beb4f08748ee1091e01,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__42907__0113__r0.wav,glass_breaking,FSD50K,dev,42907,freesound:42907,42907.wav,1.853651,44100,0.276893,1.0,0.206236,3.186067,7.787142,-16.4014,-8.3211,0,0,9a1b28d94d9765f083aacbe59654e499a7840f36ccfcb6131c06971b37598680,589a9fc58652247709ba4b6774cfd25a1ebd321116872dfa8c36198dfc0c417e,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__434439__0173__r0.wav,glass_breaking,FSD50K,dev,434439,freesound:434439,434439.wav,3.108571,44100,1.269637,1.0,0.249206,4.108303,5.084289,-22.0752,-19.555,0,0,7ddcca95332cd0cb6681938bd481d38c6ed77429dba89ad3581bca52a94489ed,bd25ec778100c25a55a425ed35463f22c5738275bcb87f7f1908bea80319a6dd,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__434440__0133__r0.wav,glass_breaking,FSD50K,dev,434440,freesound:434440,434440.wav,3.84,44100,1.364422,1.0,0.245828,5.933573,7.716143,-21.749,-19.312,0,0,3e5c40c3e13661437cf84ccb0f6326e34b350edd668f8eaeaf6a7700eb707fc0,d18f33ed8bb86119a2aa6d6bee646e3963c53f9b73678ce4d33a68be8d466d1c,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__434441__0024__r0.wav,glass_breaking,FSD50K,dev,434441,freesound:434441,434441.wav,4.231837,44100,1.144921,1.0,0.12093,4.272207,11.307891,-11.3594,-10.317,0,0,f9c1a594923bfa16be4c3666464123124c4b4b6f7dcd438b2b349d151ec27a60,82d618d097a19c86b4a4b640e2f060b7c47f6e12a0e719f5d4c9a1989e000660,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__434443__0190__r0.wav,glass_breaking,FSD50K,dev,434443,freesound:434443,434443.wav,3.552653,44100,0.940385,1.0,0.210839,3.823138,7.462826,-13.462,-10.8096,0,0,5db8600e2a4e50110191acf202a58a418ba543b08a6f867b58d7c6e7ebbe13c1,8a71cbe267bd064edd002aadffdcadc4bd5b980588c3b0f3cd103a34939b9b6e,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__434444__0071__r0.wav,glass_breaking,FSD50K,dev,434444,freesound:434444,434444.wav,3.63102,44100,0.880522,1.0,0.16932,4.222466,14.904536,-12.0429,-11.0894,0,0,7f4183594a3bd8e727fcd653207a91078b5bd3157d4003233e707b73fbb846d3,f596bbb01b12cb914af53914cac1424c745134d9649e16d50312f4ff99294a3f,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__434446__0107__r0.wav,glass_breaking,FSD50K,dev,434446,freesound:434446,434446.wav,5.22449,44100,1.379388,1.0,0.232834,5.040254,10.48954,-13.838,-13.1097,0,0,4dc0e24f0cd46305815a290815602803237d54cdcb4db8439d892530d2daccb8,579d988b07c737a64d2e14ed01346958159e50826b89ecea319275a42a30943f,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__434451__0156__r0.wav,glass_breaking,FSD50K,dev,434451,freesound:434451,434451.wav,2.716735,44100,1.199796,1.0,0.219977,4.371603,7.206166,-21.0813,-19.9083,0,0,8c4709117924424881e1cf41baed4a0bc1a0b0f28f9740a2950af4ae1046b9f9,bfe46ea0d5151029ced61f4c78a1529f17eceadee5d45d9c940d1609092e9671,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__65902__0056__r0.wav,glass_breaking,FSD50K,dev,65902,freesound:65902,65902.wav,1.92,44100,0.321791,1.0,0.144104,3.078016,60.729587,-20.5673,-11.3592,0,0,05bb74a86d6fe47cc0953a617840156c070ead640854fb5c054d1d175c1551ce,1a4d90a0b7d05ff7d155175d73dfb89a404b2318bce01f893965d0e382ee16f2,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__65918__0097__r0.wav,glass_breaking,FSD50K,dev,65918,freesound:65918,65918.wav,0.605986,44100,0.276893,1.0,0.14415,1.682809,6.990203,-26.8465,-10.0383,0,23230,2e1c24280af63669cc8b42bee77971e626a9d957233ebe5e06b8c25a7f1dc604,df243bf136f92d983a7bae23c60eadc3b0b7a92ba8afbe3bd2dd73e9c199a95c,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__66519__0064__r0.wav,glass_breaking,FSD50K,dev,66519,freesound:66519,66519.wav,1.303311,44100,0.097302,1.0,0.132698,3.054359,12.100292,-12.9,-8.4643,1561,0,355e7802f668a2d7c8e6db8e50d029071671a2a0b95af312de1bdb39cf4a10bb,de6b8e0924aebfb416235ccec966220cd27766ee1f250a3af4e4e8abe163e73a,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__66520__0103__r0.wav,glass_breaking,FSD50K,dev,66520,freesound:66520,66520.wav,2.329705,44100,0.207052,1.0,0.145692,3.314283,7.869493,-51.4908,-8.076,0,0,05faac68b2417a97233359f52578e2889eadfb6da59302f22e6d928d17bd1d13,3a76c489a4f51612126e60cdff78f955aedc83e96a32d94169f71b608db896c8,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__68654__0067__r0.wav,glass_breaking,FSD50K,dev,68654,freesound:68654,68654.wav,2.043356,44100,0.760794,1.0,0.189569,5.178742,5.026436,-11.6543,-9.0476,0,0,9118f5df08e20d8050f03d9b28655a4cc2068db871d0fd13e4eb94811c31edcf,a475f46b04e230edf4212fba39ae6b893dd4aa2ed8a516d52a253c68607c2326,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__71897__0183__r0.wav,glass_breaking,FSD50K,dev,71897,freesound:71897,71897.wav,2.335782,44100,0.92542,1.0,0.166576,3.639983,6.610143,-19.1323,-11.8142,0,0,eb3c3704b66f5d794df5eeaf1b9bcaf20d7124c9dd256919fac9466077ad945d,d7d3bd5f7808d7d960810bd74ac6f5c2edb4d3958767606436bbea033558557f,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
train,glass_breaking__fsd50k__dev__71947__0124__r0.wav,glass_breaking,FSD50K,dev,71947,freesound:71947,71947.wav,1.637007,44100,0.316803,1.0,0.159909,4.900384,73.010832,-47.7205,-10.3544,0,0,386c18bab2a009ea39848d69f42295390045c2a4747d050fc0e4eee1a2cda42f,83bca8e0d9ddc44158abb61a06a3fef70ca8c4f6fe7353ab7b2f0e1f44791076,energy-spectral-flux-glass-tail-v2,421,source_amplitude_preserved_no_normalization
